P[mb]	z[m]	T[C]	Td[C]	WS[m/s]
468.4	5567.60	-12.9	-15.5	19.544
468.2	5572.10	-13.0	-15.7	19.528
467.9	5575.50	-13.1	-15.7	19.508
467.6	5579.00	-13.1	-15.8	19.492
467.3	5584.40	-13.1	-15.9	19.477
467.0	5589.70	-13.1	-16.0	19.446
466.7	5595.00	-13.1	-16.2	19.410
466.5	5599.70	-13.1	-16.0	19.359
466.2	5604.50	-13.1	-15.9	19.302
465.9	5609.20	-13.1	-16.1	19.256
465.6	5613.90	-13.2	-16.3	19.225
465.3	5618.40	-13.2	-16.2	19.220
465.0	5622.90	-13.2	-16.1	19.230
464.7	5626.40	-13.3	-16.3	19.266
464.4	5629.90	-13.4	-16.4	19.312
464.1	5637.40	-13.4	-16.3	19.364
463.8	5644.90	-13.4	-16.2	19.410
463.5	5649.40	-13.3	-16.0	19.441
463.2	5653.80	-13.3	-15.7	19.436
462.9	5658.30	-13.3	-15.8	19.410
462.6	5662.80	-13.4	-15.8	19.379
462.3	5666.80	-13.4	-15.8	19.348
462.0	5669.80	-13.5	-16.0	19.328
461.7	5673.80	-13.4	-15.6	19.307
461.4	5678.80	-13.3	-15.4	19.287
461.1	5682.80	-13.4	-15.5	19.261
460.8	5696.70	-13.5	-15.6	19.214
460.4	5702.70	-13.6	-16.0	19.148
460.1	5705.20	-13.7	-16.2	19.060
459.8	5707.70	-13.8	-16.3	18.952
459.5	5713.70	-13.8	-16.3	18.834
459.2	5719.70	-13.8	-16.1	18.705
458.9	5724.70	-13.8	-16.2	18.582
458.6	5729.70	-13.9	-16.2	18.469
458.4	5734.10	-14.0	-16.4	18.361
458.1	5738.60	-14.0	-16.5	18.268
457.8	5743.10	-14.0	-16.3	18.186
457.6	5747.60	-14.1	-16.5	18.124
457.4	5749.10	-14.1	-16.5	18.083
457.2	5750.60	-14.1	-16.4	18.062
456.9	5754.60	-14.0	-16.3	18.078
456.7	5758.60	-14.3	-16.6	18.129
456.4	5762.10	-14.3	-16.7	18.211
456.2	5765.60	-14.4	-17.0	18.324
455.9	5769.10	-14.5	-17.2	18.453
455.7	5772.50	-14.2	-16.8	18.592
455.4	5780.50	-13.9	-16.1	18.726
455.1	5788.50	-14.2	-16.5	18.860
454.8	5791.00	-14.4	-17.0	18.998
454.5	5793.50	-14.7	-17.5	19.148
454.2	5799.50	-14.9	-17.7	19.307
453.9	5805.50	-14.8	-17.5	19.472
453.7	5810.40	-14.9	-17.5	19.636
453.4	5814.40	-15.0	-17.7	19.801
453.1	5819.40	-14.9	-17.5	19.950
452.9	5824.40	-14.8	-17.2	20.074
452.6	5832.40	-14.8	-17.1	20.166
452.3	5836.40	-14.8	-17.2	20.228
452.1	5838.40	-14.8	-17.1	20.274
451.8	5840.40	-14.8	-17.1	20.326
451.5	5843.40	-14.7	-17.0	20.393
451.3	5847.40	-14.8	-17.2	20.485
451.0	5852.30	-14.9	-17.3	20.614
450.8	5858.30	-14.9	-17.3	20.763
450.5	5864.30	-14.9	-17.1	20.907
450.3	5868.30	-14.8	-17.1	21.046
450.0	5872.30	-14.8	-17.0	21.169
449.8	5875.80	-14.8	-16.8	21.272
449.6	5879.30	-14.7	-16.7	21.365
449.3	5882.80	-14.6	-16.6	21.452
449.1	5886.30	-14.6	-16.6	21.555
448.9	5889.70	-14.5	-16.5	21.663
448.7	5893.20	-14.5	-16.4	21.771
448.5	5897.20	-14.5	-16.5	21.874
448.3	5901.20	-14.5	-16.5	21.946
448.1	5904.20	-14.6	-16.5	21.998
447.9	5909.20	-14.5	-16.5	22.028
447.7	5911.20	-14.5	-16.5	22.028
447.5	5913.20	-14.5	-16.5	22.003
447.4	5915.20	-14.6	-16.6	21.956
447.2	5919.20	-14.5	-16.5	21.910
447.0	5923.20	-14.5	-16.4	21.874
446.8	5925.20	-14.5	-16.4	21.848
446.5	5927.10	-14.5	-16.4	21.828
446.3	5931.60	-14.6	-16.5	21.812
446.1	5936.10	-14.6	-16.6	21.802
445.9	5942.60	-14.7	-16.7	21.787
445.7	5949.10	-14.7	-16.7	21.771
445.5	5950.60	-14.7	-16.8	21.761
445.2	5952.10	-14.8	-16.8	21.761
445.0	5954.10	-14.8	-16.9	21.761
444.8	5956.10	-14.8	-17.0	21.776
444.6	5960.10	-14.9	-17.0	21.802
444.3	5965.00	-14.8	-17.0	21.843
444.0	5970.00	-14.9	-17.1	21.890
443.8	5974.00	-15.0	-17.1	21.941
443.5	5984.00	-15.0	-17.2	21.982
443.2	5989.00	-15.0	-17.2	22.013
443.0	5992.30	-15.1	-17.2	22.054
442.7	5995.60	-15.1	-17.2	22.101
442.4	5999.00	-15.0	-17.1	22.162
442.1	6004.40	-15.0	-17.1	22.224
441.8	6009.90	-15.0	-17.1	22.296
441.6	6014.40	-15.1	-17.1	22.358
441.3	6018.90	-15.2	-17.2	22.394
441.0	6025.40	-15.2	-17.4	22.404
440.8	6031.90	-15.3	-17.4	22.383
440.5	6033.90	-15.2	-17.3	22.358
440.3	6035.90	-15.1	-17.2	22.332
440.0	6041.30	-15.1	-17.2	22.317
439.8	6046.80	-15.2	-17.2	22.306
439.6	6050.80	-15.2	-17.3	22.301
439.4	6054.80	-15.2	-17.3	22.291
439.1	6057.30	-15.3	-17.3	22.255
438.9	6059.80	-15.2	-17.3	22.193
438.7	6062.80	-15.2	-17.3	22.111
438.5	6069.80	-15.2	-17.3	22.023
438.3	6073.80	-15.2	-17.3	21.936
438.1	6075.30	-15.2	-17.4	21.869
437.9	6076.80	-15.2	-17.3	21.833
437.7	6079.70	-15.2	-17.4	21.818
437.5	6081.70	-15.2	-17.4	21.823
437.3	6085.70	-15.3	-17.4	21.828
437.1	6089.70	-15.3	-17.4	21.818
436.8	6094.70	-15.3	-17.4	21.782
436.6	6099.70	-15.4	-17.5	21.725
436.4	6106.70	-15.4	-17.5	21.653
436.1	6110.70	-15.3	-17.5	21.565
435.9	6114.00	-15.4	-17.5	21.463
435.6	6117.30	-15.4	-17.5	21.339
435.4	6120.60	-15.4	-17.5	21.211
435.1	6124.60	-15.4	-17.6	21.072
434.8	6128.60	-15.5	-17.7	20.928
434.5	6133.60	-15.6	-17.7	20.784
434.3	6139.10	-15.6	-17.8	20.639
433.9	6144.60	-15.6	-17.9	20.495
433.6	6151.60	-15.7	-17.9	20.336
433.3	6158.50	-15.8	-18.0	20.166
432.9	6162.00	-15.8	-18.0	19.981
432.6	6165.50	-15.8	-18.0	19.801
432.2	6172.00	-15.9	-18.0	19.631
431.8	6178.50	-15.9	-18.1	19.477
431.5	6186.00	-16.0	-18.1	19.343
431.1	6193.40	-16.0	-18.2	19.225
430.7	6202.40	-16.0	-18.1	19.127
430.3	6211.90	-16.1	-18.2	19.034
429.9	6221.40	-16.1	-18.2	18.932
429.6	6226.10	-16.1	-18.2	18.808
429.2	6230.80	-16.1	-18.2	18.659
428.9	6235.60	-16.1	-18.1	18.489
428.5	6240.30	-16.1	-18.1	18.304
428.2	6246.30	-16.1	-18.1	18.119
427.8	6252.30	-16.1	-18.1	17.944
427.5	6257.30	-16.1	-18.2	17.789
427.2	6262.30	-16.1	-18.2	17.656
426.8	6267.20	-16.2	-18.3	17.537
426.5	6280.20	-16.3	-18.4	17.429
426.1	6287.20	-16.4	-18.5	17.342
425.8	6290.70	-16.4	-18.5	17.270
425.5	6294.20	-16.4	-18.5	17.218
425.1	6300.20	-16.4	-18.5	17.182
424.8	6306.10	-16.4	-18.5	17.167
424.5	6312.10	-16.5	-18.6	17.167
424.1	6317.10	-16.5	-18.6	17.177
423.8	6323.10	-16.6	-18.7	17.198
423.5	6329.10	-16.6	-18.8	17.218
423.2	6337.60	-16.7	-18.8	17.239
422.9	6346.00	-16.7	-18.9	17.244
422.5	6348.50	-16.8	-19.0	17.244
422.2	6351.00	-16.8	-19.0	17.234
421.9	6356.50	-16.8	-19.1	17.208
421.6	6362.00	-16.9	-19.1	17.167
421.2	6367.00	-16.9	-19.2	17.105
420.9	6372.00	-16.9	-19.2	17.023
420.5	6379.40	-17.0	-19.2	16.925
420.2	6386.90	-17.0	-19.2	16.817
419.8	6395.40	-17.1	-19.3	16.709
419.4	6403.90	-17.1	-19.4	16.606
419.1	6407.90	-17.2	-19.5	16.529
418.7	6411.80	-17.2	-19.5	16.467
418.4	6419.80	-17.2	-19.5	16.457
418.0	6427.80	-17.2	-19.5	16.483
417.7	6433.80	-17.3	-19.6	16.539
417.4	6438.80	-17.3	-19.6	16.627
417.0	6443.80	-17.4	-19.6	16.719
416.7	6452.70	-17.4	-19.7	16.807
416.4	6461.70	-17.4	-19.7	16.889
416.0	6466.70	-17.4	-19.7	16.951
415.7	6469.20	-17.5	-19.8	17.018
415.4	6471.70	-17.5	-19.8	17.090
415.1	6477.70	-17.6	-19.9	17.193
414.8	6484.60	-17.6	-19.9	17.316
414.4	6489.60	-17.6	-19.9	17.460
414.1	6494.60	-17.7	-20.0	17.599
413.8	6501.10	-17.7	-20.0	17.717
413.4	6507.60	-17.7	-20.1	17.795
413.1	6519.60	-17.8	-20.1	17.825
412.8	6525.50	-17.8	-20.1	17.820
412.4	6530.20	-17.9	-20.2	17.789
412.1	6534.80	-17.9	-20.2	17.748
411.7	6539.50	-17.9	-20.2	17.712
411.4	6545.50	-17.9	-20.3	17.692
411.1	6551.50	-18.0	-20.3	17.681
410.7	6556.90	-18.0	-20.4	17.666
410.4	6562.40	-18.0	-20.4	17.640
410.1	6571.40	-18.1	-20.4	17.584
409.7	6580.40	-18.1	-20.5	17.501
409.4	6589.40	-18.2	-20.5	17.404
409.1	6592.30	-18.2	-20.6	17.311
408.8	6595.30	-18.3	-20.6	17.254
408.4	6599.80	-18.3	-20.7	17.234
408.1	6604.30	-18.4	-20.8	17.254
407.8	6610.80	-18.4	-20.8	17.316
407.5	6617.30	-18.4	-20.8	17.398
407.2	6621.80	-18.4	-20.9	17.491
407.0	6626.30	-18.5	-20.9	17.584
406.7	6633.20	-18.5	-20.9	17.666
406.4	6640.20	-18.5	-21.0	17.738
406.1	6643.70	-18.5	-21.0	17.805
405.8	6647.20	-18.6	-21.0	17.882
405.6	6651.70	-18.6	-21.1	17.970
405.3	6656.20	-18.6	-21.1	18.067
405.0	6661.20	-18.7	-21.2	18.175
404.7	6667.10	-18.8	-21.3	18.288
404.5	6673.10	-18.8	-21.3	18.391
404.2	6678.10	-18.8	-21.3	18.484
403.9	6687.10	-18.8	-21.3	18.566
403.7	6691.10	-18.9	-21.4	18.638
403.4	6693.60	-18.9	-21.4	18.700
403.1	6696.10	-18.9	-21.5	18.746
402.9	6700.00	-18.9	-21.5	18.787
402.6	6706.00	-18.9	-21.5	18.818
402.4	6711.00	-19.0	-21.6	18.854
402.1	6716.00	-19.0	-21.6	18.890
401.8	6721.00	-19.0	-21.6	18.942
401.5	6727.00	-19.0	-21.6	19.014
401.3	6732.90	-19.1	-21.7	19.086
401.0	6735.90	-19.1	-21.8	19.148
400.7	6738.90	-19.2	-21.8	19.189
400.4	6746.40	-19.2	-21.7	19.204
400.1	6753.90	-19.2	-21.8	19.194
399.9	6757.90	-19.3	-21.8	19.168
399.6	6761.90	-19.3	-21.8	19.132
399.3	6767.30	-19.3	-21.9	19.117
399.1	6772.80	-19.4	-21.9	19.122
398.8	6778.80	-19.4	-22.0	19.158
398.6	6784.80	-19.4	-22.0	19.214
398.3	6789.80	-19.4	-22.0	19.287
398.0	6792.30	-19.4	-22.0	19.343
397.8	6794.80	-19.4	-22.1	19.384
397.5	6799.80	-19.5	-22.1	19.420
397.2	6804.70	-19.6	-22.2	19.456
397.0	6808.70	-19.6	-22.2	19.513
396.7	6814.70	-19.5	-22.1	19.590
396.4	6819.70	-19.5	-22.1	19.693
396.1	6824.70	-19.6	-22.2	19.806
395.8	6836.60	-19.6	-22.2	19.909
395.6	6842.60	-19.6	-22.3	19.986
395.3	6846.10	-19.7	-22.2	20.048
395.0	6849.60	-19.7	-22.2	20.099
394.7	6855.60	-19.7	-22.3	20.151
394.4	6859.60	-19.7	-22.3	20.218
394.1	6863.60	-19.8	-22.4	20.300
393.8	6868.60	-19.8	-22.4	20.403
393.6	6873.50	-19.8	-22.5	20.516
393.3	6879.50	-19.9	-22.6	20.609
393.0	6892.50	-20.0	-22.6	20.676
392.7	6896.50	-20.0	-22.6	20.696
392.4	6902.00	-20.0	-22.6	20.696
392.1	6907.40	-19.9	-22.6	20.686
391.8	6914.40	-20.0	-22.6	20.676
391.5	6921.40	-20.1	-22.7	20.681
391.2	6926.40	-20.2	-22.8	20.701
391.0	6931.40	-20.2	-22.9	20.722
390.7	6935.40	-20.2	-22.9	20.722
390.4	6942.30	-20.3	-22.9	20.701
390.1	6949.30	-20.3	-22.9	20.655
389.9	6951.80	-20.3	-23.0	20.593
389.6	6954.30	-20.4	-23.0	20.521
389.3	6959.80	-20.4	-23.1	20.454
389.1	6965.30	-20.4	-23.1	20.408
388.8	6971.80	-20.5	-23.2	20.398
388.5	6978.20	-20.6	-23.2	20.418
388.2	6982.20	-20.6	-23.3	20.459
387.9	6986.20	-20.6	-23.3	20.521
387.7	6994.20	-20.7	-23.4	20.598
387.4	7002.20	-20.7	-23.5	20.696
387.1	7005.20	-20.8	-23.5	20.809
386.8	7008.10	-20.8	-23.5	20.938
386.6	7011.80	-20.8	-23.6	21.082
386.3	7015.50	-20.9	-23.6	21.226
386.0	7019.10	-20.9	-23.6	21.370
385.8	7026.10	-20.9	-23.6	21.514
385.5	7033.10	-21.0	-23.7	21.648
385.3	7035.10	-21.0	-23.7	21.776
385.1	7037.10	-21.0	-23.7	21.900
384.9	7040.70	-21.0	-23.7	22.023
384.6	7044.40	-21.1	-23.8	22.152
384.4	7048.00	-21.1	-23.8	22.281
384.2	7052.40	-21.2	-23.9	22.414
384.0	7056.70	-21.2	-24.0	22.543
383.8	7061.00	-21.1	-24.0	22.656
383.5	7065.30	-21.3	-24.1	22.759
383.3	7069.60	-21.3	-24.1	22.831
383.0	7074.00	-21.3	-24.1	22.888
382.7	7077.90	-21.2	-24.1	22.939
382.5	7093.90	-21.2	-24.0	23.011
382.2	7097.40	-21.2	-24.0	23.114
381.9	7100.90	-21.2	-24.0	23.243
381.6	7107.40	-21.2	-24.0	23.387
381.3	7113.80	-21.2	-23.9	23.531
381.0	7118.80	-20.9	-23.7	23.664
380.7	7123.80	-20.6	-23.3	23.767
380.4	7128.80	-20.7	-23.3	23.834
380.1	7133.80	-20.9	-23.5	23.865
379.8	7144.20	-20.8	-23.4	23.870
379.5	7154.70	-20.6	-23.2	23.865
379.2	7158.20	-20.6	-23.3	23.875
378.8	7161.70	-20.7	-23.3	23.911
378.5	7168.70	-20.8	-23.4	23.989
378.1	7174.70	-20.8	-23.4	24.081
377.8	7180.60	-20.9	-23.5	24.174
377.4	7188.60	-20.9	-23.6	24.241
377.1	7195.60	-20.9	-23.6	24.256
376.7	7202.60	-20.9	-23.6	24.225
376.3	7217.50	-21.0	-23.7	24.153
375.9	7227.50	-21.1	-23.8	24.050
375.5	7232.00	-21.1	-23.8	23.932
375.1	7236.50	-21.2	-23.9	23.824
374.7	7244.90	-21.2	-24.0	23.736
374.2	7253.40	-21.3	-24.0	23.675
373.8	7262.40	-21.4	-24.1	23.634
373.4	7270.40	-21.4	-24.2	23.603
372.9	7277.30	-21.5	-24.3	23.567
372.5	7285.30	-21.6	-24.4	23.536
372.0	7303.30	-21.7	-24.5	23.505
371.6	7312.20	-21.8	-24.6	23.484
371.1	7317.20	-21.8	-24.6	23.469
370.7	7322.20	-21.8	-24.7	23.474
370.2	7332.20	-21.9	-24.8	23.495
369.7	7342.10	-22.1	-24.9	23.531
369.2	7352.10	-22.1	-25.0	23.572
368.7	7362.10	-22.2	-25.1	23.613
368.2	7372.10	-22.3	-25.2	23.644
367.8	7382.00	-22.4	-25.2	23.664
367.3	7397.00	-22.5	-25.3	23.675
366.8	7411.90	-22.6	-25.4	23.685
366.3	7419.90	-22.6	-25.5	23.695
365.8	7427.90	-22.7	-25.6	23.690
365.3	7435.90	-22.8	-25.7	23.675
364.8	7443.80	-22.8	-25.7	23.639
364.3	7451.80	-22.9	-25.8	23.577
363.8	7460.30	-22.9	-25.8	23.500
363.4	7468.80	-22.9	-25.8	23.407
362.9	7482.70	-22.9	-25.9	23.309
362.4	7496.70	-23.0	-25.9	23.207
362.0	7502.30	-23.1	-26.0	23.109
361.5	7508.00	-23.2	-26.1	23.016
361.0	7513.60	-23.5	-26.5	22.924
360.5	7522.60	-23.6	-26.6	22.826
360.1	7532.60	-23.6	-26.8	22.718
359.6	7544.00	-23.7	-26.8	22.600
359.0	7555.50	-23.8	-26.9	22.466
358.5	7566.00	-23.9	-26.9	22.317
358.0	7576.40	-23.9	-26.9	22.162
357.5	7592.90	-23.8	-26.8	22.008
356.9	7609.30	-23.8	-26.8	21.874
356.4	7617.30	-23.8	-26.8	21.751
355.9	7625.30	-23.8	-26.8	21.638
355.4	7633.20	-23.9	-26.8	21.540
354.9	7643.20	-24.0	-26.9	21.452
354.4	7653.20	-24.1	-27.0	21.391
353.9	7663.20	-24.2	-27.2	21.339
353.4	7673.10	-24.3	-27.2	21.303
352.9	7681.60	-24.4	-27.4	21.262
352.5	7690.10	-24.4	-27.4	21.205
352.0	7699.50	-24.6	-27.6	21.123
351.6	7709.00	-24.6	-27.6	21.015
351.1	7718.20	-24.7	-27.6	20.886
350.6	7727.40	-24.8	-27.8	20.727
350.2	7736.70	-24.9	-27.9	20.537
349.8	7745.90	-25.1	-28.1	20.310
349.3	7755.40	-25.2	-28.3	20.053
348.9	7764.80	-25.3	-28.4	19.770
348.4	7773.80	-25.3	-28.5	19.456
348.0	7782.80	-25.4	-28.5	19.117
347.5	7798.70	-25.5	-28.6	18.767
347.1	7803.70	-25.5	-28.7	18.407
346.6	7808.70	-25.6	-28.8	18.062
346.2	7819.70	-25.7	-28.9	17.738
345.7	7829.60	-25.8	-28.9	17.435
345.3	7839.60	-25.9	-29.1	17.157
344.9	7849.60	-26.1	-29.2	16.894
344.5	7858.50	-26.1	-29.3	16.642
344.1	7865.50	-26.1	-29.3	16.406
343.7	7871.50	-26.2	-29.5	16.190
343.4	7884.40	-26.3	-29.6	15.989
343.0	7887.40	-26.4	-29.7	15.814
342.7	7890.40	-26.4	-29.7	15.660
342.4	7897.40	-26.4	-29.7	15.526
342.0	7904.40	-26.5	-29.8	15.408
341.7	7911.40	-26.7	-30.0	15.289
341.4	7917.30	-26.6	-29.9	15.166
341.1	7925.30	-26.6	-29.9	15.032
340.8	7932.30	-26.6	-29.9	14.914
340.5	7939.30	-26.7	-29.9	14.821
340.2	7944.30	-26.7	-29.9	14.765
339.9	7949.20	-26.7	-29.9	14.744
339.6	7954.20	-26.8	-30.0	14.734
339.3	7959.20	-26.8	-30.1	14.734
339.0	7967.20	-26.8	-30.1	14.713
338.7	7975.20	-26.9	-30.2	14.672
338.5	7981.10	-26.9	-30.2	14.620
338.2	7987.10	-27.0	-30.2	14.569
337.9	7992.60	-27.1	-30.4	14.538
337.6	7998.10	-27.2	-30.5	14.543
337.3	8004.60	-27.2	-30.5	14.600
337.0	8011.00	-27.2	-30.5	14.708
336.7	8017.50	-27.2	-30.6	14.847
336.4	8024.00	-27.3	-30.6	15.006
336.2	8030.00	-27.4	-30.7	15.161
335.9	8034.00	-27.4	-30.8	15.305
335.6	8038.90	-27.4	-30.8	15.433
335.3	8046.90	-27.5	-30.9	15.557
335.0	8053.90	-27.5	-30.9	15.680
334.7	8059.90	-27.5	-30.9	15.819
334.4	8065.40	-27.6	-31.0	15.968
334.1	8070.80	-27.6	-31.1	16.123
333.9	8077.80	-27.7	-31.2	16.282
333.6	8085.80	-27.9	-31.3	16.436
333.3	8092.80	-27.9	-31.3	16.591
333.1	8099.70	-27.9	-31.3	16.745
332.8	8103.70	-27.9	-31.3	16.889
332.6	8107.70	-27.9	-31.4	17.023
332.3	8110.70	-27.9	-31.4	17.136
332.1	8113.70	-28.0	-31.4	17.229
331.9	8119.20	-28.2	-31.7	17.290
331.7	8124.70	-28.2	-31.7	17.321
331.5	8129.60	-28.2	-31.6	17.347
331.3	8134.60	-28.1	-31.6	17.388
331.0	8138.10	-28.3	-31.8	17.455
330.8	8141.60	-28.5	-32.0	17.558
330.6	8146.60	-28.3	-31.7	17.697
330.4	8151.60	-28.3	-31.8	17.825
330.1	8156.60	-28.3	-31.8	17.934
329.9	8164.50	-28.4	-31.8	17.980
329.7	8172.50	-28.4	-31.9	17.975
329.5	8174.50	-28.4	-31.9	17.908
329.2	8176.50	-28.5	-32.0	17.810
329.0	8182.00	-28.5	-32.0	17.707
328.7	8187.50	-28.6	-32.1	17.630
328.5	8192.90	-28.6	-32.1	17.584
328.2	8198.40	-28.7	-32.3	17.573
328.0	8204.40	-28.7	-32.3	17.594
327.7	8210.40	-28.7	-32.3	17.604
327.4	8217.40	-28.8	-32.3	17.609
327.2	8228.30	-28.8	-32.4	17.589
326.9	8230.30	-28.9	-32.4	17.563
326.6	8232.30	-28.9	-32.5	17.537
326.3	8239.30	-29.0	-32.5	17.522
326.0	8245.30	-29.1	-32.7	17.527
325.8	8252.20	-29.2	-32.7	17.548
325.5	8259.20	-29.1	-32.7	17.584
325.2	8265.20	-29.2	-32.8	17.609
324.9	8271.20	-29.2	-32.8	17.625
324.6	8280.10	-29.3	-32.9	17.615
324.3	8288.10	-29.3	-32.9	17.573
324.0	8295.10	-29.4	-33.0	17.507
323.7	8299.10	-29.4	-33.0	17.419
323.4	8304.60	-29.5	-33.0	17.321
323.1	8310.00	-29.5	-33.1	17.218
322.8	8317.00	-29.6	-33.2	17.116
322.5	8323.00	-29.6	-33.2	17.008
322.2	8329.50	-29.7	-33.3	16.899
322.0	8336.00	-29.8	-33.4	16.797
321.7	8342.60	-29.8	-33.4	16.694
321.4	8349.20	-29.9	-33.5	16.611
321.1	8355.90	-29.9	-33.6	16.560
320.8	8364.90	-30.0	-33.6	16.545
320.5	8370.80	-30.1	-33.8	16.570
320.2	8376.80	-30.3	-33.9	16.627
319.9	8382.80	-30.3	-33.9	16.704
319.6	8388.80	-30.3	-33.9	16.797
319.3	8394.80	-30.2	-33.9	16.899
319.0	8401.20	-30.4	-34.0	16.992
318.7	8407.70	-30.5	-34.1	17.080
318.4	8413.70	-30.4	-34.1	17.167
318.1	8420.30	-30.5	-34.1	17.270
317.9	8427.00	-30.5	-34.2	17.393
317.6	8433.60	-30.6	-34.2	17.543
317.3	8439.60	-30.6	-34.3	17.702
317.0	8445.60	-30.7	-34.4	17.856
316.7	8453.60	-30.8	-34.4	17.990
316.4	8461.50	-31.0	-34.7	18.088
316.0	8468.50	-30.9	-34.5	18.144
315.7	8474.50	-30.9	-34.6	18.175
315.4	8482.50	-31.0	-34.7	18.211
315.0	8490.40	-31.0	-34.7	18.273
314.7	8498.40	-31.1	-34.8	18.376
314.3	8506.60	-31.2	-34.9	18.520
313.9	8514.90	-31.2	-34.9	18.705
313.5	8523.10	-31.2	-34.9	18.901
313.1	8531.30	-31.2	-34.9	19.070
312.6	8540.30	-31.4	-35.1	19.204
312.2	8549.20	-31.4	-35.1	19.292
311.8	8559.70	-31.6	-35.3	19.333
311.3	8570.20	-31.7	-35.4	19.353
310.9	8579.10	-31.6	-35.3	19.359
310.5	8588.10	-31.7	-35.4	19.374
310.1	8597.40	-31.7	-35.5	19.425
309.7	8606.70	-31.8	-35.5	19.497
309.3	8616.00	-31.8	-35.6	19.580
309.0	8625.00	-31.9	-35.6	19.657
308.6	8633.90	-31.9	-35.6	19.698
308.2	8642.90	-32.1	-35.8	19.708
307.8	8651.90	-32.3	-36.0	19.693
307.4	8662.80	-32.4	-36.1	19.662
307.1	8673.80	-32.4	-36.2	19.636
306.7	8684.30	-32.6	-36.3	19.616
306.2	8694.70	-32.7	-36.5	19.621
305.8	8703.40	-32.8	-36.6	19.657
305.4	8712.00	-32.9	-36.6	19.724
305.0	8720.60	-33.0	-36.7	19.811
304.6	8726.60	-33.0	-36.8	19.904
304.2	8732.60	-33.1	-36.9	19.971
303.7	8746.60	-33.1	-36.8	19.996
303.3	8760.50	-33.0	-36.8	19.981
302.9	8768.50	-33.3	-37.0	19.919
302.5	8773.00	-33.6	-37.3	19.816
302.1	8777.40	-33.4	-37.1	19.708
301.7	8787.40	-33.5	-37.3	19.611
301.3	8797.40	-33.6	-37.4	19.523
300.9	8808.30	-33.7	-37.5	19.467
300.5	8817.30	-33.8	-37.6	19.425
300.1	8825.30	-33.8	-37.6	19.400
299.8	8833.20	-33.8	-37.6	19.400
299.4	8852.20	-33.8	-37.6	19.446
299.0	8863.10	-34.1	-37.9	19.492
298.6	8867.60	-34.3	-38.1	19.513
298.2	8872.10	-34.5	-38.3	19.518
297.8	8879.10	-34.7	-38.5	19.533
297.4	8885.10	-34.5	-38.3	19.554
297.0	8892.00	-34.2	-38.1	19.580
296.6	8899.00	-34.4	-38.3	19.611
296.3	8907.50	-34.6	-38.6	19.621
295.9	8916.00	-34.9	-38.8	19.580
295.5	8928.90	-34.9	-38.8	19.492
295.1	8941.90	-34.9	-38.8	19.348
294.7	8945.80	-35.0	-39.0	19.158
294.4	8949.80	-35.1	-39.1	18.942
294.0	8958.80	-35.2	-39.1	18.695
293.7	8967.80	-35.2	-39.2	18.407
293.3	8975.70	-35.2	-39.2	18.119
293.0	8983.70	-35.2	-39.2	17.867
292.6	8990.20	-35.5	-39.4	17.651
292.3	8996.70	-35.7	-39.7	17.460
292.0	9008.10	-35.5	-39.5	17.290
291.7	9019.60	-35.3	-39.3	17.141
291.4	9024.10	-35.5	-39.5	17.013
291.0	9028.60	-35.6	-39.6	16.899
290.7	9036.50	-35.8	-39.8	16.807
290.3	9044.50	-36.1	-40.1	16.730
290.0	9051.50	-35.9	-39.9	16.668
289.7	9058.40	-36.1	-40.1	16.622
289.4	9066.40	-36.1	-40.2	16.570
289.1	9074.40	-36.1	-40.1	16.503
288.8	9093.30	-36.3	-40.3	16.411
288.5	9100.30	-36.4	-40.4	16.298
288.2	9104.00	-36.3	-40.3	16.154
287.9	9107.80	-36.3	-40.3	15.989
287.7	9111.50	-36.5	-40.5	15.799
287.4	9115.20	-36.7	-40.7	15.603
287.2	9121.90	-36.7	-40.7	15.408
286.9	9128.50	-36.8	-40.7	15.222
286.6	9135.20	-36.8	-40.8	15.053
286.4	9140.40	-36.8	-40.9	14.909
286.1	9145.60	-36.9	-40.9	14.775
285.8	9150.90	-36.9	-41.0	14.646
285.5	9156.10	-37.1	-41.2	14.512
285.2	9164.60	-37.0	-41.1	14.389
284.9	9173.00	-37.0	-41.2	14.281
284.6	9179.00	-37.2	-41.3	14.204
284.3	9185.00	-37.5	-41.6	14.142
284.0	9193.00	-37.5	-41.7	14.106
283.7	9200.90	-37.7	-41.8	14.080
283.4	9214.40	-37.5	-41.6	14.055
283.1	9227.80	-37.8	-41.9	14.013
282.8	9230.80	-37.7	-41.8	13.957
282.5	9233.80	-37.7	-41.8	13.869
282.2	9239.80	-37.7	-41.9	13.767
281.9	9245.80	-37.8	-42.0	13.658
281.6	9253.70	-37.8	-41.9	13.571
281.3	9262.70	-37.9	-42.0	13.504
281.0	9270.70	-38.0	-42.2	13.463
280.7	9276.70	-38.0	-42.2	13.437
280.4	9282.60	-38.1	-42.3	13.401
280.1	9297.60	-38.0	-42.2	13.350
279.9	9304.60	-38.1	-42.3	13.278
279.6	9307.00	-38.2	-42.4	13.180
279.3	9309.50	-38.3	-42.5	13.103
279.0	9315.50	-38.5	-42.7	13.067
278.8	9323.50	-38.8	-42.9	13.093
278.5	9332.50	-38.5	-42.7	13.180
278.2	9339.40	-38.6	-42.8	13.334
277.9	9344.90	-38.6	-42.8	13.540
277.6	9350.40	-38.7	-42.9	13.761
277.4	9360.80	-38.7	-42.9	13.977
