P[mb]	z[m]	T[C]	Td[C]	WS[m/s]
678.2	2661.00	8.0	5.3	8.432
677.9	2665.00	8.0	5.2	8.437
677.6	2668.50	8.0	5.2	8.437
677.2	2671.90	7.9	5.1	8.432
676.9	2674.90	7.9	5.1	8.427
676.6	2677.90	7.9	5.1	8.421
676.3	2681.40	7.8	5.1	8.411
676.0	2684.90	7.8	5.0	8.406
675.7	2688.40	7.8	5.0	8.396
675.4	2691.90	7.7	5.0	8.385
675.1	2694.90	7.7	5.0	8.375
674.8	2697.90	7.7	4.9	8.365
674.6	2701.90	7.7	4.9	8.355
674.3	2705.90	7.7	4.9	8.344
674.0	2709.40	7.6	4.9	8.334
673.7	2712.90	7.6	4.8	8.324
673.4	2716.40	7.5	4.8	8.319
673.1	2719.90	7.5	4.8	8.313
672.8	2723.40	7.5	4.8	8.319
672.5	2726.90	7.5	4.8	8.324
672.3	2730.40	7.4	4.8	8.329
672.0	2733.90	7.4	4.7	8.344
671.7	2737.30	7.4	4.7	8.360
671.4	2740.80	7.4	4.7	8.375
671.1	2744.80	7.4	4.6	8.391
670.8	2747.80	7.3	4.6	8.401
670.5	2750.80	7.3	4.6	8.416
670.2	2754.80	7.3	4.5	8.437
670.0	2757.80	7.3	4.5	8.457
669.7	2761.80	7.2	4.5	8.483
669.4	2765.80	7.2	4.5	8.509
669.1	2768.80	7.2	4.5	8.524
668.9	2771.80	7.2	4.5	8.550
668.6	2775.30	7.1	4.5	8.576
668.3	2778.80	7.1	4.5	8.617
668.1	2781.80	7.1	4.4	8.658
667.8	2784.80	7.0	4.4	8.704
667.5	2788.30	7.0	4.4	8.746
667.2	2791.80	7.0	4.4	8.776
667.0	2795.80	6.9	4.4	8.812
666.7	2799.70	6.9	4.4	8.848
666.4	2803.20	6.9	4.4	8.890
666.1	2806.70	6.9	4.4	8.926
665.8	2809.70	6.8	4.4	8.951
665.5	2812.70	6.8	4.4	8.972
665.2	2816.20	6.8	4.4	8.982
665.0	2819.70	6.8	4.4	9.008
664.7	2823.70	6.7	4.3	9.044
664.4	2827.70	6.7	4.3	9.080
664.0	2831.70	6.7	4.3	9.121
663.7	2836.70	6.6	4.3	9.157
663.4	2839.70	6.6	4.3	9.198
663.1	2843.70	6.5	4.2	9.245
662.8	2847.70	6.5	4.2	9.291
662.4	2851.70	6.5	4.1	9.332
662.0	2854.70	6.4	4.0	9.378
661.7	2859.60	6.4	4.0	9.425
661.3	2865.60	6.4	4.0	9.471
660.9	2870.60	6.3	4.0	9.533
660.5	2875.60	6.3	4.0	9.600
660.1	2881.60	6.2	4.0	9.677
659.7	2886.60	6.2	4.0	9.749
659.4	2891.60	6.1	3.9	9.805
659.0	2895.60	6.1	3.9	9.852
658.6	2900.60	6.0	3.9	9.888
658.3	2903.60	6.0	3.9	9.918
657.9	2907.60	6.0	3.8	9.949
657.6	2910.60	5.9	3.7	9.980
657.3	2914.60	5.9	3.7	10.016
657.0	2917.60	5.9	3.6	10.057
656.7	2924.50	5.9	3.6	10.099
656.4	2928.50	5.9	3.5	10.145
656.1	2931.50	5.9	3.6	10.186
655.8	2935.50	5.9	3.6	10.232
655.5	2939.50	5.8	3.7	10.279
655.2	2943.00	5.8	3.7	10.325
654.9	2946.50	5.8	3.7	10.371
654.6	2949.50	5.8	3.7	10.417
654.3	2952.50	5.7	3.7	10.469
654.0	2956.00	5.7	3.7	10.526
653.8	2959.50	5.7	3.7	10.577
653.5	2963.00	5.7	3.7	10.628
653.2	2966.50	5.6	3.7	10.685
652.9	2969.50	5.6	3.7	10.747
652.7	2972.50	5.6	3.7	10.803
652.4	2976.00	5.5	3.7	10.855
652.1	2979.40	5.5	3.7	10.906
651.9	2982.40	5.5	3.7	10.953
651.6	2985.40	5.5	3.7	10.994
651.4	2987.80	5.4	3.7	11.030
651.1	2990.10	5.4	3.6	11.066
650.9	2992.40	5.4	3.6	11.107
650.6	2995.40	5.3	3.6	11.143
650.4	2998.40	5.3	3.5	11.174
650.1	3001.40	5.3	3.5	11.205
649.9	3004.40	5.3	3.5	11.230
649.6	3007.40	5.3	3.5	11.251
649.4	3010.40	5.2	3.4	11.271
649.2	3013.40	5.2	3.4	11.287
648.9	3016.40	5.2	3.5	11.297
648.7	3020.40	5.2	3.5	11.313
648.4	3024.40	5.1	3.5	11.328
648.2	3027.90	5.1	3.5	11.338
648.0	3031.40	5.0	3.5	11.343
647.7	3034.90	5.0	3.5	11.354
647.5	3038.40	5.0	3.5	11.364
647.2	3041.30	5.0	3.5	11.369
646.9	3044.30	5.0	3.5	11.380
646.7	3047.30	4.9	3.5	11.385
646.4	3054.30	4.9	3.4	11.390
646.2	3058.30	4.9	3.5	11.390
645.9	3061.30	4.8	3.4	11.395
645.6	3065.30	4.8	3.4	11.400
645.4	3068.30	4.8	3.4	11.410
645.1	3071.30	4.8	3.4	11.421
644.8	3075.30	4.7	3.3	11.426
644.6	3078.30	4.7	3.2	11.441
644.3	3082.30	4.7	3.1	11.452
644.0	3085.30	4.7	3.0	11.462
643.8	3088.30	4.7	2.9	11.472
643.5	3091.30	4.7	2.8	11.477
643.2	3094.30	4.7	2.8	11.477
643.0	3098.20	4.7	2.8	11.477
642.7	3102.20	4.6	2.8	11.472
642.4	3106.20	4.6	2.8	11.467
642.2	3109.20	4.6	2.7	11.457
641.9	3112.20	4.5	2.7	11.441
641.6	3114.20	4.5	2.6	11.421
641.4	3117.20	4.5	2.6	11.395
641.1	3120.20	4.5	2.5	11.364
640.8	3124.20	4.4	2.4	11.333
640.6	3127.20	4.4	2.3	11.302
640.3	3130.20	4.4	2.2	11.271
640.1	3134.20	4.4	2.2	11.241
639.8	3137.20	4.4	2.1	11.215
639.6	3140.20	4.4	2.1	11.179
639.3	3143.20	4.3	2.0	11.148
639.1	3147.20	4.3	2.0	11.112
638.8	3152.20	4.3	1.9	11.071
638.5	3156.10	4.3	1.8	11.035
638.3	3160.10	4.2	1.5	11.004
638.0	3163.10	4.2	1.4	10.978
637.7	3166.60	4.2	1.3	10.963
637.5	3170.10	4.2	1.3	10.942
637.2	3173.10	4.2	1.2	10.922
636.9	3176.10	4.2	1.2	10.891
636.6	3179.10	4.2	1.2	10.844
636.4	3182.10	4.2	1.3	10.793
636.1	3185.60	4.2	1.3	10.731
635.8	3189.10	4.2	1.3	10.675
635.5	3192.60	4.2	1.3	10.628
635.3	3196.10	4.2	1.3	10.592
635.0	3200.10	4.2	1.3	10.556
634.7	3204.10	4.2	1.3	10.531
634.5	3207.10	4.1	1.2	10.505
634.2	3210.10	4.1	1.2	10.474
633.9	3213.60	4.1	1.2	10.438
633.6	3217.00	4.0	1.2	10.392
633.3	3221.00	4.0	1.1	10.340
633.0	3225.00	4.0	1.0	10.294
632.7	3230.00	4.1	0.8	10.253
632.4	3233.00	4.1	0.7	10.217
632.2	3237.00	4.0	0.7	10.191
631.9	3241.00	4.0	0.6	10.165
631.6	3244.00	4.0	0.7	10.145
631.3	3248.00	3.9	0.6	10.119
631.0	3251.00	4.0	0.3	10.088
630.7	3254.00	4.0	0.3	10.042
630.5	3257.00	4.0	0.2	9.975
630.2	3260.30	4.0	0.2	9.882
629.9	3263.60	4.0	-0.0	9.785
629.6	3267.00	4.0	-0.2	9.682
629.4	3270.90	4.1	-0.3	9.584
629.1	3273.90	4.0	-0.4	9.497
628.8	3277.90	4.0	-0.4	9.425
628.6	3280.90	4.0	-0.4	9.358
628.3	3284.40	4.0	-0.5	9.286
628.0	3287.90	4.0	-0.5	9.209
627.7	3293.20	3.9	-0.6	9.116
627.3	3298.60	3.9	-0.6	9.018
627.0	3303.90	3.9	-0.6	8.910
626.7	3309.90	3.9	-0.7	8.807
626.3	3315.90	3.9	-0.8	8.715
626.0	3319.90	3.9	-1.0	8.653
625.7	3323.90	4.0	-1.3	8.617
625.3	3326.90	4.0	-1.7	8.602
625.0	3329.80	4.1	-1.8	8.596
624.7	3332.80	4.1	-2.0	8.596
624.4	3337.80	4.2	-2.3	8.581
624.1	3341.80	4.2	-2.5	8.560
623.8	3345.80	4.1	-2.5	8.529
623.5	3348.80	4.1	-2.6	8.483
623.2	3352.80	4.1	-2.7	8.432
622.9	3356.80	4.1	-2.7	8.370
622.7	3359.80	4.0	-2.7	8.308
622.4	3362.80	4.0	-2.8	8.241
622.1	3366.80	4.0	-3.0	8.180
621.8	3370.80	4.0	-3.1	8.118
621.5	3374.80	4.0	-3.2	8.051
621.2	3379.80	3.9	-3.3	7.984
620.9	3385.70	3.9	-3.3	7.917
620.6	3389.70	3.9	-3.4	7.845
620.3	3393.70	3.8	-3.5	7.768
619.9	3398.70	3.8	-3.5	7.691
619.6	3403.70	3.7	-3.6	7.603
619.3	3409.70	3.7	-3.7	7.526
618.9	3415.70	3.7	-3.9	7.454
618.6	3420.70	3.6	-4.0	7.403
618.2	3423.70	3.6	-4.0	7.367
617.8	3428.70	3.6	-4.1	7.331
617.5	3433.70	3.6	-4.3	7.305
617.1	3437.70	3.5	-4.4	7.279
616.8	3442.60	3.5	-4.5	7.249
616.4	3448.10	3.5	-4.6	7.213
616.0	3453.60	3.5	-4.6	7.171
615.7	3458.10	3.4	-4.7	7.125
615.3	3462.60	3.4	-4.8	7.068
615.0	3466.60	3.4	-4.9	7.022
614.7	3470.60	3.3	-5.1	6.976
614.3	3474.60	3.3	-5.1	6.935
614.0	3478.60	3.3	-5.1	6.904
613.7	3482.60	3.3	-5.3	6.873
613.4	3486.60	3.3	-5.5	6.847
613.1	3490.10	3.3	-5.7	6.822
612.8	3493.50	3.3	-5.8	6.796
612.5	3496.50	3.3	-5.9	6.770
612.2	3500.50	3.3	-5.9	6.744
612.0	3504.50	3.2	-6.0	6.713
611.7	3507.50	3.2	-6.1	6.688
611.4	3510.50	3.2	-6.2	6.662
611.1	3514.50	3.2	-6.2	6.641
610.9	3517.50	3.2	-6.2	6.621
610.6	3520.50	3.2	-6.3	6.600
610.4	3523.50	3.1	-6.3	6.575
610.1	3527.50	3.1	-6.3	6.554
609.9	3530.50	3.1	-6.3	6.533
609.6	3533.50	3.1	-6.3	6.513
609.4	3537.50	3.0	-6.4	6.487
609.1	3540.50	3.1	-6.4	6.467
608.9	3543.50	3.0	-6.4	6.446
608.6	3546.50	3.0	-6.5	6.431
608.4	3550.40	3.0	-6.5	6.420
608.1	3553.40	3.0	-6.5	6.405
607.9	3557.40	3.0	-6.5	6.400
607.6	3560.40	2.9	-6.5	6.395
607.4	3564.40	2.9	-6.5	6.384
607.1	3567.40	2.8	-6.5	6.374
606.8	3571.40	2.8	-6.5	6.369
606.5	3575.40	2.8	-6.5	6.364
606.2	3578.40	2.8	-6.5	6.364
606.0	3582.40	2.7	-6.6	6.369
605.7	3585.40	2.7	-6.6	6.369
605.4	3589.40	2.6	-6.6	6.369
605.1	3593.40	2.6	-6.7	6.364
604.8	3596.40	2.6	-6.7	6.359
604.5	3600.40	2.5	-6.7	6.353
604.2	3604.30	2.5	-6.6	6.348
603.9	3607.80	2.5	-6.7	6.343
603.6	3611.30	2.5	-6.7	6.348
603.4	3615.30	2.4	-6.7	6.353
603.1	3619.30	2.4	-6.7	6.369
602.8	3623.30	2.3	-6.7	6.384
602.5	3626.30	2.3	-6.8	6.395
602.3	3629.30	2.3	-6.8	6.410
602.0	3633.30	2.2	-6.8	6.420
601.7	3637.30	2.2	-6.9	6.431
601.5	3640.30	2.2	-6.9	6.436
601.2	3643.30	2.1	-6.9	6.451
600.9	3647.30	2.1	-6.9	6.467
600.7	3651.30	2.0	-6.9	6.482
600.4	3655.20	2.0	-6.9	6.503
600.1	3659.20	2.0	-6.9	6.518
599.9	3662.20	2.0	-6.9	6.533
599.6	3666.20	1.9	-7.0	6.544
599.3	3670.20	1.9	-7.0	6.549
599.0	3673.20	1.9	-7.0	6.554
598.8	3676.20	1.9	-7.1	6.559
598.5	3680.20	1.9	-7.1	6.559
598.2	3683.20	1.8	-7.1	6.559
598.0	3686.20	1.8	-7.1	6.559
597.7	3690.20	1.8	-7.1	6.559
597.5	3694.20	1.8	-7.1	6.564
597.2	3697.70	1.8	-7.1	6.569
596.9	3701.20	1.8	-7.0	6.575
596.7	3704.70	1.8	-7.0	6.580
596.4	3708.10	1.7	-7.0	6.580
596.2	3711.10	1.7	-7.1	6.569
595.9	3714.10	1.7	-7.1	6.559
595.6	3718.10	1.7	-7.2	6.544
595.4	3722.10	1.7	-7.3	6.528
595.1	3726.10	1.6	-7.4	6.513
594.8	3730.10	1.6	-7.4	6.497
594.6	3734.10	1.6	-7.4	6.487
594.3	3738.10	1.6	-7.5	6.482
594.0	3742.10	1.5	-7.5	6.467
593.8	3745.10	1.5	-7.6	6.456
593.5	3749.10	1.4	-7.6	6.441
593.2	3753.10	1.4	-7.6	6.420
593.0	3756.10	1.4	-7.6	6.395
592.7	3760.00	1.4	-7.7	6.374
592.4	3763.00	1.3	-7.7	6.353
592.1	3767.00	1.3	-7.7	6.343
591.8	3770.00	1.3	-7.8	6.328
591.5	3773.00	1.2	-7.8	6.317
591.3	3777.00	1.1	-7.8	6.302
591.0	3781.00	1.1	-7.9	6.281
590.7	3784.50	1.1	-7.9	6.261
590.4	3788.00	1.1	-7.8	6.235
590.1	3792.00	1.0	-7.9	6.214
589.8	3796.00	1.0	-7.9	6.194
589.5	3799.50	1.0	-7.9	6.173
589.2	3803.00	0.9	-7.9	6.153
589.0	3807.50	0.9	-7.9	6.137
588.7	3811.90	0.9	-8.0	6.117
588.4	3815.40	0.8	-8.0	6.101
588.2	3818.90	0.8	-8.1	6.086
587.9	3822.90	0.8	-8.1	6.070
587.7	3826.90	0.8	-8.1	6.060
587.4	3830.30	0.7	-8.1	6.050
587.2	3833.70	0.7	-8.2	6.040
586.9	3837.10	0.7	-8.2	6.029
586.7	3840.50	0.6	-8.2	6.014
586.4	3843.90	0.6	-8.2	6.004
586.2	3847.90	0.6	-8.3	5.993
586.0	3851.90	0.6	-8.3	5.978
585.7	3855.90	0.5	-8.3	5.962
585.4	3859.90	0.4	-8.4	5.952
585.2	3863.80	0.4	-8.4	5.937
584.9	3867.80	0.4	-8.4	5.921
584.6	3871.80	0.3	-8.5	5.896
584.3	3875.80	0.3	-8.5	5.865
584.0	3880.80	0.3	-8.5	5.829
583.7	3884.80	0.2	-8.6	5.793
583.4	3889.80	0.2	-8.6	5.751
583.1	3893.80	0.1	-8.6	5.700
582.7	3898.80	0.1	-8.6	5.638
582.4	3903.80	0.1	-8.7	5.571
582.1	3909.80	0.1	-8.7	5.489
581.7	3913.80	0.1	-8.7	5.391
581.4	3917.70	0.0	-8.6	5.294
581.0	3921.70	-0.0	-8.6	5.201
580.6	3925.70	-0.1	-8.6	5.103
580.3	3929.70	-0.1	-8.6	5.011
579.9	3934.70	-0.1	-8.6	4.923
579.5	3940.70	-0.2	-8.5	4.836
579.1	3945.70	-0.2	-8.5	4.748
578.7	3951.70	-0.3	-8.5	4.661
578.3	3957.70	-0.3	-8.6	4.568
577.9	3964.20	-0.4	-8.6	4.486
577.5	3970.60	-0.5	-8.7	4.404
577.1	3975.60	-0.5	-8.7	4.342
576.8	3980.60	-0.6	-8.7	4.296
576.4	3984.10	-0.6	-8.7	4.254
576.0	3987.60	-0.7	-8.8	4.229
575.7	3992.10	-0.7	-8.8	4.208
575.4	3996.60	-0.7	-8.8	4.188
575.0	4000.10	-0.8	-8.8	4.162
574.7	4003.60	-0.8	-8.8	4.136
574.4	4007.60	-0.8	-8.9	4.116
574.1	4011.60	-0.8	-9.0	4.100
573.8	4015.50	-0.8	-9.0	4.085
573.5	4019.50	-0.8	-9.0	4.074
573.2	4023.50	-0.9	-9.0	4.074
573.0	4026.50	-0.9	-9.2	4.069
572.7	4030.50	-0.9	-9.2	4.069
572.4	4034.50	-0.9	-9.3	4.064
572.1	4039.50	-1.0	-9.4	4.059
571.8	4043.50	-1.0	-9.5	4.049
571.5	4047.50	-1.0	-9.6	4.038
571.2	4051.50	-1.1	-9.7	4.023
570.9	4056.50	-1.1	-9.6	4.018
570.6	4060.50	-1.1	-9.7	4.008
570.4	4064.50	-1.2	-9.7	4.002
570.1	4068.40	-1.2	-9.7	3.997
569.8	4072.40	-1.2	-9.7	3.992
569.5	4076.40	-1.3	-9.7	3.982
569.2	4080.40	-1.3	-9.7	3.966
568.9	4083.90	-1.4	-9.7	3.951
568.6	4087.40	-1.4	-9.7	3.935
568.4	4090.90	-1.4	-9.7	3.925
568.1	4094.40	-1.4	-9.7	3.915
567.8	4098.40	-1.5	-9.8	3.910
567.5	4102.40	-1.5	-9.9	3.905
567.3	4106.90	-1.5	-9.9	3.899
567.0	4111.40	-1.6	-10.0	3.894
566.7	4115.30	-1.6	-9.9	3.889
566.4	4119.30	-1.6	-9.9	3.879
566.2	4122.80	-1.7	-10.0	3.874
565.9	4126.30	-1.7	-10.0	3.863
565.6	4130.30	-1.7	-10.0	3.858
565.4	4133.30	-1.8	-10.0	3.853
565.1	4137.30	-1.8	-10.1	3.853
564.8	4141.30	-1.7	-10.3	3.858
564.6	4145.30	-1.7	-10.5	3.863
564.3	4148.30	-1.7	-10.5	3.874
564.0	4152.30	-1.8	-10.6	3.874
563.8	4156.30	-1.8	-10.6	3.874
563.5	4159.30	-1.8	-10.7	3.874
563.2	4163.30	-1.9	-10.7	3.869
563.0	4167.20	-1.9	-10.8	3.869
562.7	4171.20	-1.9	-10.8	3.863
562.4	4175.20	-2.0	-10.8	3.863
562.1	4179.20	-2.0	-10.9	3.863
561.9	4183.20	-2.1	-10.9	3.869
561.6	4187.20	-2.1	-10.8	3.869
561.3	4190.20	-2.1	-10.8	3.874
561.1	4194.20	-2.2	-10.9	3.879
560.8	4197.20	-2.2	-10.9	3.884
560.5	4201.20	-2.2	-10.9	3.889
560.3	4205.20	-2.3	-11.0	3.894
560.0	4209.20	-2.3	-11.1	3.899
559.7	4212.10	-2.3	-11.2	3.915
559.5	4216.10	-2.4	-11.3	3.930
559.2	4220.10	-2.4	-11.3	3.951
559.0	4223.10	-2.5	-11.3	3.972
558.7	4227.10	-2.5	-11.4	3.992
558.4	4231.10	-2.5	-11.4	4.008
558.1	4234.60	-2.6	-11.4	4.023
557.9	4238.10	-2.6	-11.4	4.038
557.6	4242.10	-2.6	-11.5	4.049
557.3	4246.10	-2.7	-11.5	4.069
557.0	4250.60	-2.7	-11.6	4.090
556.8	4255.10	-2.7	-11.7	4.116
556.5	4258.60	-2.8	-11.7	4.136
556.2	4262.00	-2.8	-11.8	4.162
555.9	4266.00	-2.9	-11.8	4.182
555.6	4270.00	-2.9	-11.8	4.198
555.4	4274.00	-2.9	-11.8	4.213
555.1	4278.00	-2.9	-11.9	4.224
554.8	4281.50	-3.0	-11.9	4.234
554.5	4285.00	-3.0	-11.9	4.244
554.3	4289.00	-3.1	-12.0	4.260
554.0	4293.00	-3.1	-12.1	4.275
553.7	4297.00	-3.1	-12.1	4.290
553.5	4301.00	-3.2	-12.1	4.311
553.2	4305.00	-3.2	-12.2	4.332
552.9	4308.90	-3.2	-12.3	4.347
552.6	4312.90	-3.2	-12.3	4.362
552.4	4317.90	-3.3	-12.3	4.373
552.1	4321.90	-3.3	-12.4	4.378
551.8	4325.90	-3.4	-12.4	4.388
551.5	4329.90	-3.4	-12.4	4.393
551.2	4333.90	-3.4	-12.5	4.409
551.0	4337.90	-3.5	-12.5	4.424
550.7	4341.90	-3.5	-12.5	4.440
550.4	4345.90	-3.5	-12.5	4.455
550.1	4349.90	-3.6	-12.5	4.465
549.9	4353.90	-3.6	-12.5	4.471
549.6	4357.80	-3.7	-12.6	4.476
549.3	4361.80	-3.7	-12.5	4.471
549.0	4365.80	-3.7	-12.6	4.471
548.7	4369.80	-3.8	-12.6	4.465
548.5	4373.80	-3.8	-12.6	4.465
548.2	4377.80	-3.9	-12.7	4.465
547.9	4381.30	-3.8	-12.7	4.476
547.6	4384.80	-3.9	-12.7	4.481
547.4	4388.80	-4.0	-12.7	4.491
547.1	4392.80	-4.0	-12.7	4.496
546.8	4396.80	-4.0	-12.7	4.496
546.5	4400.80	-4.0	-12.7	4.491
546.3	4404.70	-4.1	-12.7	4.491
546.0	4408.70	-4.1	-12.7	4.486
545.7	4412.70	-4.1	-12.8	4.486
545.4	4416.70	-4.2	-12.8	4.486
545.2	4420.70	-4.2	-12.8	4.486
544.9	4424.70	-4.3	-12.8	4.491
544.6	4427.70	-4.3	-12.8	4.501
544.3	4432.70	-4.3	-12.8	4.512
544.0	4436.70	-4.4	-12.9	4.527
543.8	4440.70	-4.4	-12.9	4.537
543.5	4444.70	-4.5	-12.9	4.558
543.2	4448.70	-4.5	-12.9	4.573
542.9	4452.60	-4.5	-12.9	4.589
542.7	4455.60	-4.5	-12.9	4.599
542.4	4459.60	-4.6	-13.0	4.609
542.1	4463.60	-4.6	-13.0	4.609
541.8	4467.60	-4.6	-13.0	4.615
541.6	4471.60	-4.7	-13.0	4.620
541.3	4475.60	-4.7	-13.0	4.625
541.0	4480.60	-4.8	-13.0	4.640
540.8	4484.60	-4.8	-13.0	4.651
540.5	4488.60	-4.8	-13.1	4.666
540.2	4492.60	-4.9	-13.1	4.671
539.9	4496.60	-4.9	-13.1	4.666
539.7	4500.50	-4.9	-13.1	4.656
539.4	4504.50	-5.0	-13.1	4.635
539.1	4508.50	-5.0	-13.1	4.609
538.9	4512.50	-5.0	-13.1	4.589
538.6	4516.50	-5.1	-13.1	4.573
538.3	4520.50	-5.1	-13.1	4.563
538.1	4524.50	-5.1	-13.2	4.558
537.8	4528.50	-5.2	-13.2	4.558
537.5	4532.00	-5.2	-13.2	4.558
537.3	4535.50	-5.2	-13.2	4.558
537.0	4539.00	-5.3	-13.3	4.558
536.8	4542.50	-5.3	-13.3	4.548
536.5	4545.90	-5.4	-13.4	4.532
536.3	4549.40	-5.4	-13.4	4.522
536.0	4553.40	-5.5	-13.4	4.517
535.8	4557.40	-5.5	-13.5	4.517
535.5	4561.40	-5.5	-13.5	4.517
535.3	4565.40	-5.5	-13.6	4.527
535.0	4569.40	-5.6	-13.7	4.532
534.7	4573.40	-5.6	-13.8	4.537
534.5	4577.40	-5.6	-13.8	4.532
534.2	4581.40	-5.7	-13.8	4.532
533.9	4584.40	-5.7	-13.8	4.522
533.7	4588.40	-5.7	-13.9	4.517
533.4	4592.30	-5.8	-13.9	4.507
533.1	4596.30	-5.8	-13.9	4.501
532.9	4600.30	-5.8	-14.0	4.491
532.6	4604.80	-5.9	-14.0	4.486
532.3	4609.30	-5.9	-14.0	4.481
532.1	4613.30	-6.0	-14.1	4.481
531.8	4617.30	-6.0	-14.1	4.481
531.5	4621.30	-6.0	-14.1	4.486
531.2	4625.30	-6.0	-14.1	4.486
531.0	4629.30	-6.1	-14.1	4.486
530.7	4633.30	-6.1	-14.2	4.491
530.4	4637.20	-6.2	-14.2	4.501
530.2	4641.20	-6.2	-14.3	4.517
529.9	4645.20	-6.3	-14.3	4.537
529.6	4649.20	-6.3	-14.3	4.558
529.3	4653.20	-6.3	-14.4	4.584
529.1	4657.20	-6.4	-14.4	4.609
528.8	4662.20	-6.4	-14.4	4.640
528.5	4666.20	-6.4	-14.5	4.676
528.3	4670.20	-6.5	-14.5	4.723
528.0	4674.20	-6.5	-14.4	4.769
527.7	4678.20	-6.5	-14.5	4.805
527.4	4682.10	-6.6	-14.5	4.841
527.1	4687.10	-6.6	-14.5	4.877
526.8	4691.10	-6.7	-14.1	4.913
526.5	4695.10	-6.7	-13.8	4.939
526.2	4700.10	-6.8	-13.6	4.970
526.0	4704.10	-6.8	-13.4	4.990
525.7	4708.10	-6.8	-13.2	5.016
525.4	4712.10	-6.9	-13.2	5.036
525.1	4715.10	-6.9	-13.3	5.062
524.8	4719.10	-7.0	-13.3	5.088
524.5	4724.10	-7.0	-13.2	5.108
524.2	4729.00	-7.0	-13.2	5.124
523.9	4733.00	-7.1	-13.2	5.134
523.7	4737.00	-7.1	-13.2	5.139
523.4	4741.00	-7.2	-13.3	5.139
523.1	4745.00	-7.2	-13.4	5.150
522.8	4749.00	-7.3	-13.3	5.155
522.5	4754.00	-7.3	-13.2	5.165
522.2	4758.00	-7.3	-13.2	5.180
522.0	4762.00	-7.4	-13.2	5.201
521.7	4767.00	-7.4	-13.1	5.216
521.4	4771.40	-7.5	-13.1	5.227
521.1	4775.90	-7.5	-13.1	5.227
520.8	4780.40	-7.5	-13.1	5.222
520.5	4784.90	-7.6	-13.0	5.216
520.3	4788.90	-7.6	-13.0	5.222
520.0	4792.90	-7.7	-13.1	5.237
519.7	4797.40	-7.7	-13.1	5.268
519.4	4801.90	-7.7	-13.1	5.309
519.1	4806.40	-7.8	-13.1	5.350
518.8	4810.90	-7.8	-13.1	5.386
518.5	4814.90	-7.8	-13.1	5.422
518.2	4818.80	-7.9	-13.1	5.448
517.9	4823.30	-7.9	-13.2	5.463
517.6	4827.80	-8.0	-13.2	5.474
517.4	4831.80	-8.0	-13.2	5.484
517.1	4835.80	-8.0	-13.3	5.499
516.8	4840.80	-8.0	-13.4	5.525
516.5	4844.80	-8.1	-13.4	5.561
516.2	4849.80	-8.1	-13.4	5.602
515.8	4853.80	-8.2	-13.5	5.628
515.5	4858.80	-8.2	-13.5	5.649
515.2	4863.70	-8.2	-13.5	5.664
514.9	4868.70	-8.3	-13.5	5.685
514.5	4874.70	-8.3	-13.6	5.715
514.2	4879.70	-8.4	-13.6	5.751
513.9	4885.70	-8.4	-13.6	5.777
513.5	4892.70	-8.5	-13.6	5.803
513.1	4898.70	-8.6	-13.7	5.839
512.8	4904.60	-8.6	-13.7	5.890
512.4	4909.60	-8.7	-13.7	5.957
512.1	4914.60	-8.7	-13.7	6.029
511.7	4919.10	-8.8	-13.7	6.101
511.4	4923.60	-8.8	-13.7	6.158
511.1	4928.60	-8.9	-13.7	6.199
510.7	4933.60	-8.9	-13.7	6.240
510.4	4939.60	-9.0	-13.7	6.276
510.0	4945.60	-9.0	-13.7	6.307
509.7	4950.50	-9.1	-13.6	6.338
509.3	4955.50	-9.1	-13.4	6.359
508.9	4961.50	-9.1	-13.2	6.374
508.6	4967.50	-9.2	-13.1	6.395
508.2	4973.50	-9.2	-13.0	6.415
507.8	4980.50	-9.3	-13.0	6.420
507.5	4986.50	-9.3	-13.0	6.425
507.1	4992.40	-9.4	-12.8	6.420
506.8	4996.40	-9.4	-12.7	6.415
506.4	5000.40	-9.5	-12.6	6.415
506.1	5003.40	-9.5	-12.6	6.425
505.8	5007.40	-9.6	-12.7	6.446
505.5	5012.40	-9.6	-12.8	6.467
505.2	5016.40	-9.6	-12.4	6.482
504.9	5020.40	-9.7	-12.1	6.492
504.6	5023.40	-9.7	-12.1	6.513
504.4	5027.40	-9.8	-12.1	6.539
504.1	5032.40	-9.8	-12.1	6.575
503.8	5037.30	-9.8	-12.0	6.616
503.5	5041.30	-9.9	-12.0	6.662
503.2	5044.30	-9.9	-12.0	6.693
503.0	5049.30	-9.9	-12.0	6.713
502.7	5054.30	-10.0	-12.1	6.734
502.4	5058.30	-10.0	-12.1	6.760
502.1	5062.30	-10.1	-12.2	6.796
501.8	5067.30	-10.1	-12.2	6.847
501.5	5071.30	-10.1	-12.3	6.909
501.2	5075.30	-10.2	-12.3	6.981
500.9	5081.20	-10.2	-12.3	7.038
500.6	5086.20	-10.2	-12.3	7.084
500.3	5091.20	-10.3	-12.1	7.110
500.0	5097.20	-10.4	-12.0	7.125
499.6	5103.20	-10.4	-12.0	7.140
499.2	5109.20	-10.5	-12.0	7.171
498.9	5116.20	-10.6	-12.0	7.223
498.5	5123.10	-10.6	-11.9	7.285
498.2	5129.10	-10.6	-11.9	7.351
497.8	5135.10	-10.7	-11.9	7.413
497.5	5139.10	-10.7	-11.9	7.465
497.1	5143.10	-10.8	-11.9	7.501
496.8	5146.60	-10.8	-12.1	7.521
