P[mb]	z[m]	T[C]	Td[C]	WS[m/s]
586.9	3808.90	1.6	-11.3	5.705
586.7	3811.90	1.6	-11.3	5.746
586.4	3814.90	1.6	-11.3	5.782
586.2	3817.90	1.5	-11.3	5.818
585.9	3820.90	1.5	-11.3	5.839
585.7	3823.90	1.5	-11.3	5.860
585.4	3831.90	1.4	-11.3	5.880
585.2	3835.90	1.4	-11.4	5.916
584.9	3837.40	1.3	-11.4	5.957
584.7	3838.90	1.3	-11.4	5.998
584.4	3841.90	1.3	-11.4	6.040
584.2	3845.90	1.2	-11.4	6.076
583.9	3849.90	1.2	-11.3	6.101
583.6	3852.90	1.2	-11.4	6.127
583.4	3856.90	1.1	-11.4	6.148
583.1	3859.80	1.1	-11.4	6.168
582.8	3869.80	1.1	-11.3	6.194
582.5	3873.80	1.1	-11.3	6.214
582.3	3875.30	1.0	-11.4	6.240
582.0	3876.80	1.0	-11.4	6.271
581.7	3880.30	0.9	-11.4	6.297
581.5	3883.80	0.9	-11.4	6.317
581.2	3887.30	0.9	-11.5	6.323
580.9	3890.80	0.8	-11.5	6.323
580.7	3894.30	0.8	-11.5	6.312
580.4	3897.80	0.8	-11.5	6.297
580.1	3903.80	0.8	-11.5	6.281
579.9	3909.70	0.7	-11.5	6.266
579.6	3911.20	0.7	-11.5	6.250
579.3	3912.70	0.6	-11.6	6.240
579.0	3916.70	0.6	-11.6	6.225
578.8	3920.70	0.6	-11.6	6.209
578.5	3924.70	0.5	-11.6	6.199
578.2	3928.70	0.5	-11.7	6.194
577.9	3933.50	0.4	-11.7	6.194
577.6	3938.20	0.4	-11.7	6.189
577.3	3942.90	0.3	-11.7	6.189
577.1	3947.70	0.3	-11.8	6.189
576.8	3950.70	0.3	-11.8	6.189
576.5	3953.70	0.2	-11.8	6.189
576.2	3956.70	0.2	-11.8	6.199
575.9	3959.60	0.2	-11.9	6.220
575.6	3962.60	0.1	-11.9	6.256
575.3	3967.10	0.1	-11.9	6.302
575.0	3971.60	0.1	-12.0	6.353
574.7	3975.60	0.0	-12.0	6.415
574.4	3980.60	-0.0	-12.0	6.472
574.1	3984.60	-0.1	-12.0	6.523
573.8	3988.60	-0.1	-12.0	6.575
573.5	3992.60	-0.2	-12.0	6.616
573.1	3996.60	-0.2	-12.1	6.667
572.8	4001.60	-0.2	-12.1	6.724
572.5	4006.60	-0.3	-12.1	6.786
572.2	4011.50	-0.3	-12.1	6.852
571.8	4016.50	-0.4	-12.2	6.919
571.5	4021.50	-0.5	-12.2	6.976
571.2	4026.50	-0.5	-12.2	7.032
570.9	4035.50	-0.5	-12.3	7.084
570.6	4037.50	-0.6	-12.3	7.120
570.3	4039.50	-0.6	-12.3	7.151
570.0	4043.50	-0.6	-12.4	7.171
569.7	4047.50	-0.7	-12.3	7.187
569.4	4051.50	-0.7	-12.4	7.207
569.1	4055.50	-0.8	-12.4	7.233
568.8	4059.40	-0.8	-12.4	7.259
568.5	4063.40	-0.8	-12.4	7.279
568.2	4069.90	-0.9	-12.4	7.290
567.9	4076.40	-0.9	-12.4	7.300
567.6	4078.90	-1.0	-12.4	7.310
567.3	4081.40	-1.0	-12.4	7.321
567.0	4085.40	-1.0	-12.4	7.331
566.6	4089.40	-1.1	-12.4	7.326
566.3	4094.40	-1.1	-12.4	7.321
566.0	4098.40	-1.1	-12.5	7.305
565.7	4102.40	-1.2	-12.5	7.290
565.4	4106.40	-1.2	-12.5	7.259
565.1	4110.30	-1.3	-12.6	7.218
564.8	4119.30	-1.3	-12.6	7.176
564.5	4121.30	-1.4	-12.6	7.130
564.2	4123.30	-1.4	-12.6	7.089
563.9	4128.30	-1.4	-12.7	7.053
563.6	4132.30	-1.5	-12.7	7.007
563.2	4137.30	-1.5	-12.8	6.955
562.9	4141.30	-1.6	-12.9	6.888
562.6	4145.30	-1.6	-12.9	6.811
562.3	4150.30	-1.7	-12.9	6.729
562.0	4155.30	-1.7	-12.9	6.652
561.7	4164.20	-1.7	-12.9	6.580
561.4	4166.20	-1.8	-13.0	6.523
561.0	4168.20	-1.9	-13.0	6.472
560.7	4172.20	-1.9	-13.1	6.431
560.4	4176.70	-1.9	-13.1	6.400
560.1	4181.20	-2.0	-13.1	6.364
559.8	4185.70	-2.0	-13.1	6.323
559.5	4190.20	-2.0	-13.1	6.276
559.2	4194.70	-2.1	-13.1	6.225
558.9	4199.20	-2.1	-13.2	6.184
558.6	4203.20	-2.2	-13.2	6.148
558.3	4207.10	-2.2	-13.2	6.127
558.0	4211.10	-2.2	-13.2	6.117
557.7	4215.10	-2.3	-13.2	6.122
557.4	4219.60	-2.3	-13.2	6.127
557.1	4224.10	-2.4	-13.2	6.132
556.9	4228.60	-2.4	-13.2	6.127
556.6	4233.10	-2.5	-13.3	6.117
556.3	4237.10	-2.5	-13.3	6.112
556.0	4241.10	-2.6	-13.3	6.112
555.7	4249.10	-2.6	-13.3	6.112
555.4	4251.60	-2.6	-13.3	6.117
555.1	4254.10	-2.6	-13.3	6.127
554.8	4258.00	-2.7	-13.3	6.137
554.5	4261.00	-2.7	-13.3	6.158
554.2	4265.00	-2.8	-13.3	6.184
553.9	4270.00	-2.8	-13.3	6.214
553.6	4274.50	-2.9	-13.4	6.250
553.3	4279.00	-2.9	-13.4	6.276
553.1	4285.00	-3.0	-13.4	6.302
552.8	4291.00	-3.0	-13.4	6.328
552.5	4293.00	-3.0	-13.5	6.348
552.2	4295.00	-3.1	-13.5	6.374
551.9	4299.00	-3.1	-13.4	6.405
551.6	4302.90	-3.1	-13.4	6.436
551.3	4306.90	-3.2	-13.3	6.472
551.1	4310.90	-3.2	-13.3	6.513
550.8	4314.40	-3.2	-13.4	6.549
550.5	4317.90	-3.3	-13.4	6.590
550.2	4321.90	-3.3	-13.4	6.631
549.9	4325.90	-3.4	-13.5	6.667
549.6	4330.40	-3.4	-13.5	6.708
549.3	4334.90	-3.4	-13.6	6.744
549.0	4339.20	-3.5	-13.7	6.780
548.8	4343.50	-3.5	-13.7	6.822
548.5	4347.90	-3.6	-13.8	6.863
548.2	4351.80	-3.6	-13.8	6.909
547.9	4355.80	-3.7	-13.8	6.955
547.6	4360.30	-3.7	-13.8	7.002
547.3	4364.80	-3.7	-13.8	7.043
547.0	4369.30	-3.8	-13.8	7.084
546.7	4373.80	-3.8	-13.8	7.130
546.4	4378.80	-3.9	-13.8	7.182
546.1	4382.80	-3.9	-13.8	7.249
545.8	4386.80	-3.9	-13.9	7.315
545.5	4390.80	-4.0	-13.9	7.382
545.2	4394.80	-4.0	-14.0	7.444
544.9	4399.70	-4.1	-14.0	7.495
544.6	4403.70	-4.1	-14.0	7.547
544.3	4407.70	-4.2	-14.1	7.609
544.0	4411.70	-4.2	-14.1	7.670
543.7	4415.70	-4.2	-14.1	7.732
543.4	4420.70	-4.3	-14.2	7.799
543.2	4424.70	-4.3	-14.2	7.866
542.9	4428.70	-4.3	-14.2	7.933
542.6	4432.70	-4.4	-14.2	7.989
542.3	4436.70	-4.4	-14.3	8.041
542.0	4440.70	-4.5	-14.2	8.092
541.7	4444.60	-4.5	-14.2	8.133
541.4	4449.60	-4.6	-14.2	8.169
541.1	4453.60	-4.6	-14.2	8.216
540.8	4458.60	-4.6	-14.1	8.267
540.5	4462.60	-4.6	-14.0	8.329
540.2	4467.10	-4.7	-14.1	8.391
539.9	4471.60	-4.8	-14.1	8.452
539.6	4476.10	-4.8	-14.1	8.504
539.3	4480.60	-4.8	-14.1	8.555
539.0	4487.10	-4.9	-14.1	8.607
538.7	4493.50	-4.9	-14.1	8.658
538.4	4498.00	-5.0	-14.1	8.720
538.2	4502.50	-5.0	-14.1	8.782
537.9	4506.50	-5.0	-14.1	8.848
537.6	4510.50	-5.1	-14.1	8.920
537.3	4514.00	-5.1	-14.2	8.987
537.1	4517.50	-5.1	-14.2	9.054
536.8	4519.50	-5.2	-14.2	9.116
536.6	4521.50	-5.2	-14.3	9.178
536.3	4523.50	-5.2	-14.3	9.224
536.1	4527.00	-5.2	-14.3	9.275
535.8	4530.50	-5.2	-14.3	9.322
535.6	4537.40	-5.3	-14.4	9.373
535.4	4539.40	-5.3	-14.5	9.425
535.1	4541.40	-5.2	-14.6	9.471
534.9	4543.40	-5.2	-14.6	9.517
534.7	4545.80	-5.3	-14.7	9.558
534.4	4548.10	-5.3	-14.7	9.589
534.2	4550.40	-5.3	-14.7	9.610
534.0	4555.40	-5.4	-14.8	9.630
533.8	4560.40	-5.4	-14.8	9.646
533.5	4563.70	-5.4	-14.9	9.661
533.3	4567.10	-5.4	-14.8	9.682
533.1	4570.40	-5.5	-14.9	9.697
532.9	4571.90	-5.5	-15.0	9.713
532.7	4573.40	-5.5	-15.0	9.718
532.5	4576.40	-5.5	-15.0	9.723
532.3	4579.40	-5.6	-15.0	9.718
532.0	4582.40	-5.6	-15.1	9.718
531.8	4585.80	-5.6	-15.1	9.713
531.6	4589.30	-5.7	-15.1	9.708
531.4	4593.30	-5.7	-15.1	9.702
531.2	4597.30	-5.7	-15.1	9.713
531.0	4598.80	-5.7	-15.2	9.728
530.8	4600.30	-5.8	-15.2	9.744
530.6	4603.80	-5.8	-15.2	9.759
530.4	4607.30	-5.8	-15.2	9.774
530.2	4613.30	-5.8	-15.3	9.780
529.9	4616.30	-5.9	-15.3	9.780
529.7	4619.30	-5.9	-15.3	9.774
529.5	4622.30	-5.9	-15.4	9.774
529.3	4629.20	-6.0	-15.4	9.774
529.1	4632.20	-6.0	-15.4	9.774
528.9	4633.20	-6.0	-15.4	9.774
528.7	4634.20	-6.0	-15.4	9.780
528.5	4637.20	-6.0	-15.4	9.785
528.3	4641.20	-6.1	-15.5	9.790
528.1	4643.20	-6.1	-15.5	9.790
528.0	4646.20	-6.2	-15.5	9.780
527.8	4649.20	-6.2	-15.5	9.769
527.6	4652.20	-6.2	-15.6	9.754
527.4	4655.00	-6.2	-15.6	9.744
527.2	4657.80	-6.2	-15.6	9.733
527.0	4660.60	-6.2	-15.6	9.728
526.8	4663.40	-6.3	-15.6	9.728
526.6	4666.20	-6.3	-15.7	9.733
526.4	4669.20	-6.3	-15.7	9.733
526.2	4672.20	-6.4	-15.7	9.738
526.0	4675.10	-6.4	-15.7	9.738
525.8	4678.10	-6.4	-15.8	9.738
525.6	4681.10	-6.4	-15.8	9.738
525.4	4685.60	-6.5	-15.8	9.733
525.2	4690.10	-6.5	-15.8	9.733
525.0	4691.60	-6.5	-15.8	9.738
524.8	4693.10	-6.5	-15.8	9.744
524.6	4696.10	-6.6	-15.9	9.759
524.4	4699.10	-6.6	-15.9	9.769
524.2	4702.10	-6.6	-15.9	9.785
524.0	4705.10	-6.6	-15.9	9.795
523.8	4707.60	-6.7	-15.9	9.805
523.6	4710.10	-6.7	-15.9	9.816
523.4	4713.10	-6.7	-15.9	9.831
523.2	4716.10	-6.8	-16.0	9.846
523.1	4719.10	-6.8	-16.0	9.862
522.9	4722.00	-6.8	-16.0	9.877
522.7	4725.00	-6.8	-16.0	9.898
522.5	4728.00	-6.8	-16.0	9.918
522.3	4731.00	-6.9	-16.0	9.934
522.1	4734.00	-6.9	-16.0	9.949
521.9	4737.00	-6.9	-16.0	9.960
521.7	4741.00	-7.0	-16.1	9.975
521.6	4745.00	-7.0	-16.1	9.991
521.4	4747.00	-7.0	-16.1	10.006
521.2	4749.00	-7.0	-16.1	10.021
521.0	4751.00	-7.1	-16.1	10.037
520.8	4753.00	-7.1	-16.1	10.052
520.6	4756.00	-7.1	-16.2	10.063
520.4	4758.70	-7.1	-16.2	10.078
520.2	4761.50	-7.2	-16.2	10.088
520.1	4764.30	-7.2	-16.2	10.104
519.9	4767.10	-7.2	-16.3	10.124
519.7	4769.80	-7.2	-16.3	10.145
519.5	4772.60	-7.3	-16.3	10.171
519.3	4775.40	-7.3	-16.3	10.196
519.1	4778.10	-7.3	-16.3	10.222
518.9	4780.90	-7.4	-16.3	10.248
518.7	4783.40	-7.4	-16.3	10.273
518.6	4785.90	-7.4	-16.4	10.304
518.4	4789.00	-7.5	-16.3	10.340
518.2	4792.20	-7.5	-16.4	10.376
518.0	4795.30	-7.5	-16.4	10.417
517.8	4798.40	-7.5	-16.4	10.464
517.6	4801.60	-7.5	-16.4	10.505
517.4	4804.70	-7.5	-16.5	10.546
517.2	4807.90	-7.5	-16.5	10.587
517.0	4810.30	-7.6	-16.5	10.623
516.8	4812.80	-7.6	-16.5	10.659
516.6	4815.30	-7.6	-16.4	10.685
516.4	4817.80	-7.6	-16.4	10.716
516.2	4820.80	-7.7	-16.4	10.747
516.1	4823.80	-7.7	-16.4	10.772
515.9	4828.80	-7.7	-16.4	10.793
515.7	4832.80	-7.7	-16.4	10.819
515.5	4834.30	-7.8	-16.4	10.839
515.3	4835.80	-7.8	-16.4	10.855
515.1	4838.80	-7.8	-16.4	10.875
515.0	4841.80	-7.8	-16.4	10.896
514.8	4844.80	-7.9	-16.4	10.922
514.6	4847.80	-7.9	-16.5	10.953
514.4	4849.80	-7.9	-16.4	10.989
514.2	4852.80	-7.9	-16.4	11.025
514.1	4857.70	-7.9	-16.2	11.066
513.9	4860.70	-7.9	-16.2	11.107
513.7	4862.20	-8.0	-16.2	11.148
513.5	4863.70	-8.0	-16.2	11.184
513.3	4865.70	-8.0	-16.2	11.215
513.1	4868.50	-8.0	-16.1	11.246
513.0	4871.40	-8.1	-16.2	11.271
512.8	4874.20	-8.1	-16.2	11.297
512.6	4877.00	-8.1	-16.2	11.313
512.4	4879.90	-8.1	-16.2	11.328
512.2	4882.70	-8.2	-16.3	11.338
512.0	4885.50	-8.2	-16.3	11.343
511.8	4888.30	-8.2	-16.3	11.343
511.6	4891.20	-8.2	-16.3	11.343
511.4	4894.00	-8.2	-16.3	11.333
511.3	4896.80	-8.2	-16.4	11.323
511.1	4899.60	-8.3	-16.4	11.313
510.9	4902.10	-8.3	-16.4	11.307
510.7	4904.60	-8.3	-16.5	11.302
510.5	4909.10	-8.3	-16.5	11.297
510.3	4913.60	-8.4	-16.5	11.302
510.2	4915.90	-8.4	-16.5	11.307
510.0	4918.20	-8.4	-16.5	11.318
509.8	4920.50	-8.4	-16.6	11.333
509.7	4922.80	-8.4	-16.6	11.349
509.5	4925.10	-8.4	-16.6	11.369
509.3	4927.30	-8.4	-16.7	11.395
509.2	4929.60	-8.5	-16.7	11.416
509.0	4931.90	-8.5	-16.7	11.441
508.9	4934.20	-8.5	-16.8	11.462
508.7	4936.50	-8.5	-16.8	11.482
508.5	4938.80	-8.5	-16.8	11.503
508.4	4941.10	-8.6	-16.9	11.524
508.2	4943.40	-8.6	-16.9	11.539
508.1	4945.70	-8.6	-16.9	11.560
507.9	4947.90	-8.6	-16.9	11.575
507.7	4950.20	-8.6	-17.0	11.590
507.6	4952.50	-8.6	-17.0	11.601
507.4	4954.50	-8.6	-17.0	11.601
507.3	4957.50	-8.7	-17.1	11.596
507.1	4961.50	-8.7	-17.1	11.580
507.0	4963.20	-8.7	-17.1	11.565
506.8	4965.00	-8.8	-17.1	11.549
506.7	4966.70	-8.8	-17.1	11.539
506.5	4968.50	-8.8	-17.1	11.529
506.4	4971.00	-8.8	-17.1	11.518
506.2	4973.50	-8.8	-17.1	11.513
506.1	4976.00	-8.8	-17.1	11.508
505.9	4978.50	-8.9	-17.1	11.493
505.8	4982.00	-8.9	-17.2	11.472
505.6	4985.40	-8.9	-17.2	11.452
505.5	4987.20	-8.9	-17.3	11.431
505.3	4988.90	-8.9	-17.3	11.410
505.2	4990.70	-8.9	-17.4	11.400
505.0	4992.40	-8.9	-17.4	11.395
504.9	4994.40	-8.9	-17.4	11.395
504.7	4996.40	-8.9	-17.4	11.400
504.6	4999.40	-9.0	-17.4	11.405
504.4	5001.40	-9.0	-17.3	11.410
504.3	5004.40	-9.0	-17.3	11.410
504.1	5008.40	-9.0	-17.3	11.410
504.0	5010.40	-9.0	-17.2	11.405
503.8	5011.90	-9.0	-17.2	11.400
503.7	5013.40	-9.0	-17.2	11.400
503.5	5016.40	-9.0	-17.2	11.405
503.4	5018.40	-9.0	-17.3	11.410
503.2	5020.40	-9.0	-17.4	11.416
503.1	5023.40	-9.1	-17.5	11.421
502.9	5025.40	-9.1	-17.6	11.421
502.8	5027.40	-9.1	-17.7	11.421
502.6	5032.30	-9.1	-17.7	11.416
502.5	5034.30	-9.1	-17.8	11.405
502.3	5035.80	-9.2	-18.0	11.395
502.2	5037.30	-9.2	-18.1	11.380
502.0	5039.30	-9.2	-18.2	11.364
501.9	5042.30	-9.2	-18.3	11.349
501.7	5044.30	-9.2	-18.4	11.338
501.5	5046.80	-9.2	-18.5	11.328
501.4	5049.30	-9.2	-18.5	11.318
501.2	5051.30	-9.2	-18.7	11.313
501.1	5056.30	-9.2	-18.8	11.297
500.9	5058.30	-9.2	-19.0	11.287
500.8	5060.00	-9.2	-19.2	11.271
500.6	5061.80	-9.2	-19.4	11.256
500.5	5063.50	-9.2	-19.7	11.241
500.3	5065.30	-9.2	-19.9	11.220
500.2	5067.80	-9.2	-20.1	11.205
500.0	5070.30	-9.2	-20.3	11.189
499.9	5072.70	-9.2	-20.4	11.174
499.7	5075.20	-9.2	-20.5	11.169
499.6	5078.20	-9.2	-20.5	11.169
499.4	5081.20	-9.2	-20.6	11.174
499.3	5082.20	-9.2	-20.7	11.184
499.2	5083.20	-9.2	-20.7	11.205
499.0	5085.20	-9.2	-20.8	11.230
498.9	5087.20	-9.2	-20.8	11.261
498.8	5089.20	-9.2	-20.8	11.302
498.6	5091.20	-9.2	-20.8	11.343
498.5	5093.20	-9.2	-20.9	11.385
498.4	5096.20	-9.3	-20.9	11.426
498.2	5099.20	-9.3	-20.9	11.477
498.1	5100.20	-9.3	-21.0	11.539
498.0	5101.20	-9.3	-21.1	11.606
497.8	5102.20	-9.3	-21.2	11.678
497.7	5104.20	-9.3	-21.3	11.755
497.5	5106.20	-9.3	-21.3	11.827
497.4	5108.20	-9.3	-21.5	11.899
497.3	5110.20	-9.2	-21.7	11.966
497.1	5112.20	-9.2	-21.9	12.028
497.0	5114.50	-9.2	-22.0	12.095
496.9	5116.80	-9.2	-22.1	12.161
496.7	5119.10	-9.2	-22.1	12.228
496.6	5121.50	-9.2	-22.1	12.306
496.4	5123.80	-9.2	-22.1	12.383
496.3	5126.10	-9.2	-22.2	12.465
496.1	5127.60	-9.2	-22.3	12.542
496.0	5129.10	-9.2	-22.2	12.624
495.9	5131.10	-9.2	-22.3	12.702
495.7	5133.10	-9.2	-22.2	12.774
495.6	5135.30	-9.2	-22.3	12.846
495.5	5137.50	-9.2	-22.3	12.913
495.4	5139.70	-9.2	-22.4	12.979
495.2	5141.80	-9.2	-22.4	13.051
495.1	5144.00	-9.2	-22.5	13.113
495.0	5146.20	-9.2	-22.6	13.175
494.9	5148.40	-9.2	-22.6	13.231
494.7	5150.60	-9.2	-22.7	13.283
494.6	5152.70	-9.2	-22.7	13.334
494.5	5154.90	-9.2	-22.8	13.381
494.3	5157.10	-9.2	-22.8	13.417
494.2	5159.30	-9.2	-22.9	13.453
494.1	5161.50	-9.2	-23.1	13.484
493.9	5163.70	-9.2	-23.2	13.509
493.8	5165.80	-9.2	-23.3	13.540
493.7	5168.00	-9.2	-23.4	13.566
493.5	5169.00	-9.2	-23.5	13.592
493.4	5171.00	-9.3	-23.5	13.617
493.3	5173.00	-9.3	-23.6	13.648
493.1	5175.50	-9.3	-23.6	13.679
493.0	5178.00	-9.3	-23.6	13.705
492.8	5180.50	-9.3	-23.7	13.736
492.7	5183.00	-9.4	-23.7	13.772
492.5	5185.50	-9.4	-23.7	13.808
492.4	5188.00	-9.4	-23.8	13.854
492.2	5190.00	-9.4	-23.8	13.905
492.1	5192.00	-9.4	-23.8	13.967
491.9	5194.00	-9.5	-23.9	14.039
491.8	5196.30	-9.5	-23.9	14.116
491.6	5198.60	-9.4	-23.9	14.199
491.4	5200.90	-9.4	-23.9	14.281
491.3	5203.30	-9.4	-23.9	14.374
491.1	5205.60	-9.3	-24.0	14.466
490.9	5207.90	-9.3	-24.0	14.559
490.8	5210.40	-9.2	-24.1	14.657
490.6	5212.90	-9.2	-24.3	14.754
490.4	5215.40	-9.2	-24.4	15.135
490.3	5217.90	-9.1	-24.5	18.026
490.1	5220.90	-9.1	-24.6	28.474
490.0	5223.90	-9.1	-24.7	49.747
489.8	5226.90	-9.1	-24.8	83.186
489.7	5229.90	-9.1	-24.9	130.247
489.5	5232.40	-9.1	-24.9	192.598
489.4	5234.90	-9.2	-25.0	271.971
489.2	5237.40	-9.2	-25.0	370.065
489.1	5239.90	-9.2	-25.1	488.531
488.9	5242.30	-9.2	-25.2	628.964
488.8	5244.80	-9.2	-25.2	792.892
488.6	5247.30	-9.2	-25.3	981.760
488.5	5249.80	-9.2	-25.3	1196.957
488.3	5252.30	-9.2	-25.4	1439.810
488.2	5254.80	-9.2	-25.4	1709.163
488.0	5256.80	-9.2	-25.6	2003.888
487.9	5259.20	-9.2	-25.6	2322.874
487.7	5261.50	-9.2	-25.6	2665.041
487.6	5263.90	-9.2	-25.6	3029.319
487.4	5266.30	-9.2	-25.7	3414.679
487.3	5268.60	-9.2	-25.7	3820.086
487.1	5271.00	-9.2	-25.7	4244.554
487.0	5273.40	-9.2	-25.7	4687.110
486.8	5275.70	-9.2	-25.7	5146.791
486.7	5278.10	-9.2	-25.8	5622.667
486.5	5280.50	-9.2	-25.8	6113.833
486.4	5282.80	-9.2	-25.8	6600.744
486.2	5285.20	-9.2	-24.7	7064.551
486.0	5287.60	-9.2	-23.6	7487.084
485.9	5289.90	-9.2	-22.6	7850.848
485.7	5292.30	-9.2	-21.5	8155.270
485.6	5294.60	-9.2	-20.4	8399.821
485.4	5297.00	-9.2	-19.3	8584.059
485.2	5299.40	-9.2	-18.3	8707.577
485.1	5301.70	-9.2	-17.2	8770.051
484.9	5304.10	-9.2	-16.1	8771.208
484.8	5306.50	-9.2	-15.0	8710.823
484.6	5308.80	-9.3	-14.0	8588.730
484.4	5311.20	-9.3	-16.2	8404.816
484.3	5313.60	-9.3	-18.5	8159.015
484.1	5315.90	-9.3	-20.8	7851.316
483.9	5318.30	-9.3	-23.0	7500.419
483.8	5320.70	-9.3	-25.3	7124.386
483.6	5323.40	-9.3	-25.3	6740.672
483.5	5326.10	-9.3	-25.4	6366.121
483.3	5328.90	-9.2	-25.5	6000.747
483.1	5331.60	-9.2	-25.6	5644.541
483.0	5334.60	-9.2	-25.7	5297.508
482.8	5337.10	-9.2	-25.8	4959.641
482.7	5339.60	-9.2	-25.8	4630.953
482.5	5342.10	-9.2	-25.8	4311.421
482.3	5344.60	-9.2	-25.9	4001.052
482.2	5347.60	-9.3	-25.9	3699.850
482.0	5350.90	-9.3	-25.9	3407.816
481.9	5354.20	-9.3	-25.8	3124.954
481.7	5357.60	-9.3	-25.8	2851.260
481.5	5359.60	-9.3	-25.8	2586.732
481.4	5361.60	-9.2	-25.9	2331.383
481.2	5363.60	-9.2	-26.0	2085.427
481.1	5365.50	-9.2	-26.2	1849.092
480.9	5367.50	-9.2	-26.3	1622.598
480.8	5370.20	-9.2	-26.4	1406.161
480.6	5372.90	-9.2	-26.5	1200.002
480.5	5375.50	-9.2	-26.6	1004.334
480.3	5378.10	-9.2	-26.6	819.350
480.1	5380.60	-9.3	-26.7	645.262
480.0	5383.10	-9.3	-26.7	482.260
479.8	5385.60	-9.3	-26.8	330.551
479.7	5388.20	-9.3	-26.8	190.401
479.5	5390.70	-9.3	-26.9	62.798
479.4	5393.20	-9.3	-26.9	58.189
479.2	5395.70	-9.3	-27.0	162.235
479.1	5398.30	-9.4	-27.1	255.396
478.9	5400.80	-9.4	-27.1	336.935
478.8	5403.30	-9.4	-27.2	406.915
478.6	5405.90	-9.4	-27.2	465.495
478.4	5408.40	-9.4	-27.3	512.870
478.3	5410.90	-9.5	-27.3	549.262
478.1	5413.40	-9.5	-27.4	574.927
477.9	5415.90	-9.5	-27.3	590.129
477.8	5418.40	-9.5	-27.3	595.160
477.6	5420.90	-9.5	-27.2	590.340
477.4	5423.40	-9.5	-26.9	576.013
477.3	5426.30	-9.6	-26.5	552.539
477.1	5429.20	-9.6	-26.5	520.298
476.9	5432.10	-9.6	-26.5	481.427
476.7	5434.90	-9.6	-26.5	438.080
476.6	5437.80	-9.7	-26.4	392.428
476.4	5440.70	-9.7	-26.4	346.643
476.2	5443.60	-9.7	-26.3	301.402
476.0	5446.50	-9.7	-26.2	257.361
475.8	5449.30	-9.8	-26.1	215.140
475.6	5452.70	-9.8	-26.0	175.359
475.5	5456.10	-9.8	-25.9	138.607
475.3	5459.50	-9.8	-25.8	105.456
475.1	5462.80	-9.9	-25.7	76.498
474.9	5466.20	-9.9	-25.6	52.365
474.7	5469.60	-9.9	-25.5	33.856
474.5	5473.00	-10.0	-25.5	21.972
474.3	5476.40	-10.0	-25.4	16.966
474.1	5479.70	-10.0	-25.3	15.778
474.0	5483.10	-10.1	-25.3	15.675
473.8	5486.50	-10.1	-25.2	15.711
473.6	5489.90	-10.1	-25.1	15.752
473.4	5493.20	-10.1	-25.1	15.788
473.2	5494.90	-10.2	-25.0	15.829
473.0	5496.60	-10.2	-24.9	15.860
472.8	5498.20	-10.2	-24.8	15.891
472.7	5501.20	-10.3	-24.7	15.917
472.5	5505.20	-10.3	-24.5	15.943
472.3	5508.20	-10.3	-24.3	15.968
472.1	5511.20	-10.3	-24.2	15.999
471.9	5514.20	-10.4	-24.2	16.030
471.7	5517.20	-10.4	-24.1	16.061
471.5	5523.20	-10.4	-23.9	16.092
471.3	5525.70	-10.5	-23.7	16.128
471.2	5528.10	-10.5	-23.6	16.159
471.0	5530.60	-10.6	-23.5	16.195
470.8	5533.10	-10.6	-23.5	16.231
470.6	5536.10	-10.6	-23.4	16.272
470.4	5539.10	-10.6	-23.3	16.318
470.2	5542.10	-10.6	-23.2	16.364
470.0	5546.10	-10.7	-22.9	16.421
469.8	5550.10	-10.7	-22.8	16.483
469.6	5554.10	-10.7	-22.6	16.550
469.4	5557.10	-10.7	-22.5	16.622
469.2	5558.60	-10.7	-22.5	16.689
469.1	5560.10	-10.7	-22.4	16.750
468.9	5563.10	-10.8	-22.4	16.812
468.7	5566.10	-10.8	-22.4	16.869
468.5	5569.40	-10.8	-22.4	16.920
468.3	5572.70	-10.8	-22.3	16.972
468.1	5576.00	-10.9	-22.2	17.018
467.9	5579.40	-10.9	-22.1	17.059
467.7	5582.70	-10.9	-22.1	17.095
467.5	5586.00	-10.9	-22.0	17.126
467.3	5589.30	-11.0	-21.9	17.141
467.1	5592.70	-11.0	-21.8	17.146
466.9	5596.00	-11.0	-21.7	17.152
466.7	5599.00	-11.1	-21.6	17.146
466.5	5602.00	-11.1	-21.5	17.141
466.3	5606.00	-11.1	-21.5	17.136
466.1	5609.90	-11.1	-21.4	17.136
465.9	5613.90	-11.2	-21.3	17.141
465.7	5617.90	-11.2	-21.3	17.146
465.5	5621.90	-11.2	-21.2	17.146
465.3	5623.40	-11.2	-21.1	17.146
465.1	5624.90	-11.3	-21.0	17.146
464.9	5627.90	-11.3	-21.0	17.141
464.7	5631.90	-11.3	-20.9	17.131
464.5	5635.10	-11.4	-20.9	17.121
464.3	5638.40	-11.4	-20.9	17.110
464.1	5641.60	-11.4	-20.8	17.105
463.9	5644.90	-11.5	-20.8	17.095
463.7	5651.80	-11.5	-20.8	17.085
463.5	5654.80	-11.5	-20.8	17.069
463.3	5656.30	-11.6	-20.7	17.049
463.1	5657.80	-11.6	-20.7	17.028
462.9	5661.80	-11.6	-20.7	17.008
462.7	5665.80	-11.7	-20.8	16.982
462.5	5668.80	-11.7	-20.7	16.961
462.3	5672.30	-11.7	-20.8	16.935
462.1	5675.80	-11.8	-20.8	16.910
461.9	5681.30	-11.8	-20.8	16.879
461.7	5686.80	-11.8	-20.8	16.843
