P[mb]	z[m]	T[C]	Td[C]	WS[m/s]
119.4	14718.00	-65.2	-71.6	31.268
119.3	14721.00	-65.2	-71.5	31.134
119.3	14723.00	-65.2	-71.6	30.995
119.2	14726.30	-65.2	-71.6	30.841
119.1	14729.60	-65.2	-71.5	30.687
119.1	14733.00	-65.2	-71.5	30.527
119.0	14735.90	-65.1	-71.5	30.373
118.9	14739.30	-65.1	-71.5	30.218
118.9	14742.60	-65.1	-71.5	30.059
118.8	14745.90	-65.1	-71.5	29.899
118.7	14749.10	-65.1	-71.5	29.725
118.7	14752.30	-65.0	-71.4	29.539
118.6	14755.60	-65.1	-71.4	29.344
118.6	14758.80	-65.1	-71.5	29.159
118.5	14762.30	-65.1	-71.5	28.973
118.4	14765.80	-65.0	-71.4	28.793
118.4	14768.80	-65.0	-71.4	28.613
118.3	14771.70	-65.0	-71.4	28.449
118.3	14774.70	-65.0	-71.4	28.294
118.2	14777.70	-64.9	-71.3	28.145
118.2	14780.70	-64.9	-71.3	28.006
118.1	14783.70	-64.8	-71.2	27.862
118.1	14786.70	-64.8	-71.2	27.729
118.0	14789.60	-64.6	-71.1	27.600
117.9	14792.60	-64.4	-70.9	27.482
117.9	14795.60	-64.3	-70.8	27.368
117.8	14798.60	-64.1	-70.6	27.255
117.8	14801.60	-64.0	-70.6	27.152
117.7	14804.60	-64.0	-70.5	27.060
117.6	14807.50	-64.0	-70.5	26.977
117.6	14810.50	-64.0	-70.5	26.900
117.5	14813.50	-63.9	-70.4	26.833
117.5	14816.50	-63.9	-70.4	26.772
117.4	14819.50	-63.9	-70.4	26.715
117.3	14822.50	-63.9	-70.4	26.653
117.3	14825.50	-63.9	-70.4	26.597
117.2	14828.40	-63.9	-70.4	26.545
117.2	14831.40	-63.9	-70.4	26.499
117.1	14834.40	-63.9	-70.4	26.468
117.0	14837.40	-63.9	-70.4	26.448
117.0	14840.40	-64.0	-70.4	26.437
116.9	14843.40	-64.0	-70.5	26.432
116.9	14846.30	-64.0	-70.5	26.427
116.8	14849.30	-64.0	-70.5	26.422
116.8	14852.30	-64.0	-70.5	26.417
116.7	14855.30	-64.1	-70.5	26.401
116.6	14858.30	-64.1	-70.6	26.391
116.6	14861.30	-64.2	-70.6	26.370
116.5	14864.20	-64.2	-70.6	26.355
116.5	14867.20	-64.2	-70.6	26.345
116.4	14870.20	-64.2	-70.6	26.334
116.3	14873.20	-64.2	-70.7	26.324
116.3	14876.20	-64.3	-70.7	26.304
116.2	14879.20	-64.3	-70.7	26.268
116.1	14882.10	-64.3	-70.7	26.221
116.1	14885.10	-64.3	-70.7	26.165
116.0	14888.10	-64.4	-70.8	26.103
116.0	14891.10	-64.4	-70.8	26.046
115.9	14894.10	-64.4	-70.8	25.990
115.9	14897.10	-64.5	-70.8	25.933
115.8	14900.00	-64.5	-70.8	25.882
115.8	14903.00	-64.5	-70.8	25.830
115.7	14906.00	-64.5	-70.9	25.779
115.7	14909.00	-64.5	-70.9	25.717
115.6	14912.00	-64.6	-70.9	25.650
115.6	14915.00	-64.6	-70.9	25.578
115.5	14918.00	-64.5	-70.9	25.511
115.5	14920.90	-64.5	-70.9	25.439
115.4	14924.90	-64.5	-70.9	25.378
115.4	14927.90	-64.4	-70.8	25.316
115.3	14930.90	-64.3	-70.7	25.264
115.3	14933.90	-64.3	-70.8	25.208
115.2	14937.30	-64.3	-70.7	25.156
115.2	14940.80	-64.3	-70.7	25.100
115.1	14943.80	-64.3	-70.7	25.038
115.0	14946.80	-64.3	-70.8	24.971
115.0	14950.30	-64.3	-70.8	24.904
114.9	14953.80	-64.4	-70.8	24.827
114.8	14956.70	-64.4	-70.8	24.750
114.8	14959.70	-64.4	-70.8	24.668
114.7	14962.70	-64.4	-70.9	24.601
114.7	14965.70	-64.5	-70.9	24.534
114.6	14968.70	-64.5	-70.9	24.477
114.5	14971.70	-64.5	-70.9	24.421
114.5	14974.60	-64.6	-70.9	24.364
114.4	14977.60	-64.6	-71.0	24.297
114.4	14980.60	-64.6	-71.0	24.230
114.3	14983.60	-64.6	-71.0	24.163
114.3	14986.60	-64.6	-71.0	24.091
114.2	14989.10	-64.7	-71.1	24.025
114.2	14991.50	-64.7	-71.1	23.958
114.1	14994.00	-64.7	-71.1	23.906
114.1	14996.50	-64.7	-71.1	23.865
114.0	14999.00	-64.7	-71.1	23.834
114.0	15001.50	-64.7	-71.1	23.803
113.9	15004.00	-64.8	-71.1	23.808
113.9	15006.50	-64.8	-71.1	23.891
113.8	15009.50	-64.8	-71.1	23.927
113.8	15010.40	-64.8	-71.1	23.958
113.8	15013.40	-64.8	-71.2	23.994
113.7	15016.40	-64.8	-71.2	24.040
113.7	15018.90	-64.8	-71.2	24.097
113.6	15021.40	-64.8	-71.2	24.153
113.6	15024.40	-64.8	-71.2	24.215
113.5	15026.40	-64.9	-71.2	24.271
113.5	15029.30	-64.9	-71.2	24.333
113.4	15031.30	-64.9	-71.2	24.380
113.4	15034.30	-64.9	-71.2	24.421
113.3	15036.30	-64.9	-71.3	24.457
113.3	15039.30	-64.9	-71.2	24.498
113.2	15041.30	-65.0	-71.3	24.503
113.2	15044.30	-65.0	-71.3	24.426
113.1	15046.20	-65.0	-71.3	24.400
113.1	15048.20	-65.0	-71.3	24.374
113.0	15051.20	-65.0	-71.3	24.349
113.0	15053.20	-65.0	-71.4	24.313
112.9	15056.20	-65.0	-71.4	24.277
112.8	15059.20	-65.0	-71.4	24.235
112.8	15061.70	-65.0	-71.4	24.194
112.7	15064.10	-65.0	-71.4	24.148
112.7	15066.60	-65.0	-71.4	24.112
112.6	15069.10	-65.0	-71.4	24.081
112.6	15071.60	-65.1	-71.4	24.066
112.5	15074.10	-65.1	-71.4	24.055
112.5	15077.10	-65.1	-71.4	24.055
112.4	15080.10	-65.1	-71.4	24.055
112.4	15082.50	-65.1	-71.4	24.050
112.3	15085.00	-65.1	-71.5	24.050
112.3	15087.00	-65.1	-71.5	24.050
112.3	15089.00	-65.1	-71.5	24.055
112.2	15092.00	-65.2	-71.5	24.061
112.2	15095.00	-65.2	-71.5	24.066
112.1	15098.00	-65.2	-71.5	24.076
112.1	15100.90	-65.2	-71.5	24.081
112.0	15103.90	-65.2	-71.5	24.097
112.0	15106.90	-65.2	-71.5	24.112
112.0	15108.90	-65.2	-71.6	24.122
111.9	15111.90	-65.2	-71.6	24.127
111.9	15113.90	-65.2	-71.5	24.117
111.8	15116.40	-65.2	-71.5	24.107
111.8	15118.80	-65.2	-71.5	24.086
111.7	15121.80	-65.2	-71.5	24.066
111.7	15124.80	-65.2	-71.6	24.035
111.6	15127.30	-65.3	-71.6	24.004
111.6	15129.80	-65.2	-71.6	23.973
111.6	15132.30	-65.2	-71.5	23.942
111.5	15134.80	-65.2	-71.6	23.906
111.5	15137.70	-65.2	-71.6	23.870
111.4	15140.70	-65.2	-71.6	23.824
111.4	15143.70	-65.3	-71.6	23.767
111.3	15146.70	-65.3	-71.6	23.695
111.3	15149.70	-65.3	-71.6	23.618
111.2	15152.70	-65.3	-71.6	23.536
111.2	15155.60	-65.2	-71.6	23.448
111.1	15158.10	-65.3	-71.6	23.371
111.1	15160.60	-65.2	-71.6	23.294
111.0	15163.60	-65.2	-71.6	23.222
111.0	15166.60	-65.2	-71.6	23.145
110.9	15169.90	-65.2	-71.6	23.063
110.9	15173.20	-65.2	-71.6	22.975
110.8	15176.50	-65.3	-71.6	22.877
110.8	15179.50	-65.3	-71.6	22.764
110.7	15182.50	-65.3	-71.6	22.646
110.7	15185.50	-65.3	-71.6	22.533
110.6	15188.50	-65.3	-71.6	22.425
110.5	15191.40	-65.3	-71.6	22.322
110.5	15194.40	-65.3	-71.7	22.229
110.4	15197.40	-65.3	-71.7	22.142
110.4	15200.40	-65.3	-71.6	22.054
110.3	15203.40	-65.2	-71.6	21.962
110.3	15206.40	-65.2	-71.6	21.859
110.2	15209.30	-65.1	-71.5	21.751
110.2	15212.30	-65.1	-71.5	21.648
110.1	15215.30	-65.1	-71.5	21.535
110.1	15219.30	-65.1	-71.5	21.427
110.0	15221.30	-65.1	-71.5	21.324
109.9	15224.80	-65.0	-71.4	21.226
109.9	15228.20	-65.0	-71.4	21.133
109.8	15231.20	-64.9	-71.4	21.041
109.8	15234.20	-64.9	-71.3	20.943
109.7	15238.20	-64.8	-71.2	20.845
109.6	15241.20	-64.8	-71.2	20.748
109.6	15244.40	-64.7	-71.2	20.655
109.5	15247.60	-64.6	-71.1	20.567
109.5	15250.90	-64.5	-70.9	20.480
109.4	15254.10	-64.3	-70.8	20.393
109.3	15257.10	-64.0	-70.6	20.310
109.3	15260.10	-63.8	-70.3	20.228
109.2	15264.00	-63.5	-70.1	20.156
109.1	15268.00	-63.2	-69.9	20.084
109.1	15272.00	-63.0	-69.6	20.017
109.0	15276.00	-62.7	-69.4	19.955
109.0	15280.00	-62.5	-69.1	19.904
108.9	15283.90	-62.2	-68.9	19.852
108.8	15288.40	-62.1	-68.8	19.806
108.7	15292.90	-62.0	-68.8	19.760
108.7	15297.10	-62.0	-68.7	19.703
108.6	15301.20	-62.0	-68.7	19.652
108.5	15305.40	-62.0	-68.7	19.590
108.4	15309.60	-62.0	-68.7	19.533
108.4	15313.80	-62.0	-68.7	19.482
108.3	15318.40	-62.0	-68.7	19.431
108.2	15323.00	-62.0	-68.6	19.395
108.1	15327.70	-62.0	-68.6	19.353
108.1	15332.70	-62.0	-68.6	19.323
108.0	15337.60	-62.0	-68.6	19.302
107.9	15342.60	-61.9	-68.6	19.292
107.8	15347.60	-61.9	-68.5	19.287
107.7	15353.50	-61.7	-68.4	19.292
107.7	15358.50	-61.6	-68.3	19.307
107.6	15362.50	-61.6	-68.2	19.333
107.5	15367.50	-61.6	-68.2	19.369
107.4	15371.90	-61.6	-68.2	19.405
107.3	15376.40	-61.6	-68.2	19.431
107.2	15382.10	-61.5	-68.2	19.446
107.1	15387.70	-61.5	-68.1	19.456
107.0	15393.30	-61.5	-68.1	19.461
106.9	15399.90	-61.5	-68.1	19.467
106.8	15406.40	-61.5	-68.1	19.467
106.7	15413.00	-61.5	-68.1	19.461
106.6	15419.60	-61.5	-68.1	19.451
106.5	15426.10	-61.5	-68.1	19.425
106.3	15432.10	-61.4	-68.0	19.389
106.2	15438.10	-61.3	-68.0	19.343
106.1	15444.70	-61.3	-68.0	19.276
106.0	15451.30	-61.3	-67.9	19.184
105.9	15458.00	-61.3	-67.9	19.081
105.8	15463.90	-61.4	-68.0	18.973
105.7	15468.40	-61.4	-68.0	18.870
105.6	15472.90	-61.4	-68.0	18.772
105.5	15478.80	-61.4	-68.0	18.690
105.4	15484.80	-61.4	-68.0	18.618
105.3	15489.80	-61.4	-68.0	18.551
105.2	15494.80	-61.4	-68.0	18.494
105.1	15498.70	-61.4	-68.0	18.438
105.0	15503.70	-61.5	-68.0	18.381
104.9	15508.70	-61.5	-68.1	18.314
104.8	15513.60	-61.5	-68.1	18.252
104.8	15517.60	-61.5	-68.1	18.186
104.7	15522.60	-61.5	-68.0	18.124
104.6	15527.60	-61.6	-68.1	18.078
104.5	15533.50	-61.6	-68.1	18.047
104.4	15539.50	-61.6	-68.1	18.021
104.3	15545.50	-61.6	-68.1	18.006
104.2	15550.40	-61.6	-68.2	17.990
104.1	15556.40	-61.6	-68.1	17.970
104.0	15561.40	-61.7	-68.2	17.939
104.0	15565.40	-61.7	-68.2	17.892
103.9	15570.30	-61.7	-68.2	17.831
103.8	15575.80	-61.8	-68.3	17.769
103.7	15581.30	-61.8	-68.3	17.702
103.6	15587.20	-61.9	-68.3	17.640
103.5	15592.20	-61.9	-68.4	17.579
103.4	15597.70	-61.9	-68.4	17.517
103.4	15603.10	-61.9	-68.4	17.455
103.3	15609.10	-62.0	-68.5	17.388
103.2	15615.10	-62.0	-68.5	17.316
103.1	15620.50	-62.1	-68.5	17.260
103.0	15626.00	-62.1	-68.6	17.234
102.9	15631.00	-62.2	-68.7	17.260
102.8	15636.00	-62.3	-68.7	17.249
102.7	15641.40	-62.3	-68.8	17.234
102.6	15646.90	-62.4	-68.8	17.218
102.5	15652.90	-62.4	-68.8	17.203
102.4	15658.80	-62.4	-68.8	17.193
102.3	15664.30	-62.5	-68.9	17.177
102.2	15669.80	-62.5	-68.9	17.167
102.1	15675.20	-62.5	-68.9	17.157
102.0	15680.70	-62.6	-69.0	17.146
101.9	15687.20	-62.6	-69.1	17.141
101.8	15693.60	-62.7	-69.1	17.131
101.7	15699.60	-62.8	-69.2	17.116
101.6	15706.60	-62.8	-69.2	17.085
101.5	15712.50	-62.9	-69.3	17.013
101.4	15719.10	-62.9	-69.3	16.889
101.3	15725.80	-62.9	-69.3	16.807
101.2	15732.40	-63.0	-69.3	16.719
101.1	15738.40	-63.0	-69.4	16.642
101.0	15744.30	-63.0	-69.4	16.565
100.9	15750.30	-63.0	-69.4	16.483
100.8	15756.80	-63.0	-69.4	16.395
100.7	15763.20	-63.1	-69.4	16.298
100.6	15768.70	-63.1	-69.5	16.195
