P[mb]	z[m]	T[C]	Td[C]	WS[m/s]
695.4	2903.10	7.5	7.3	13.015
695.5	2903.11	7.5	7.2	13.005
695.6	2903.12	7.5	7.3	12.995
695.7	2903.13	7.6	7.4	12.985
695.9	2903.14	7.6	7.4	12.974
696.0	2903.15	7.6	7.4	12.964
696.2	2903.16	7.6	7.4	12.954
696.4	2903.17	7.6	7.4	12.943
696.6	2903.18	7.6	7.4	12.933
696.7	2903.19	7.6	7.4	12.923
696.9	2903.20	7.6	7.4	12.913
697.1	2903.21	7.6	7.4	12.902
697.4	2903.22	7.6	7.4	12.892
697.6	2903.23	7.6	7.4	12.882
697.8	2903.24	7.7	7.5	12.871
698.1	2903.25	7.5	7.3	12.861
698.4	2903.26	7.7	7.5	12.851
698.7	2903.27	7.7	7.5	12.841
699.0	2903.28	7.4	7.2	12.830
699.3	2903.29	7.1	6.9	12.820
699.7	2903.30	7.4	7.2	12.810
700.0	2903.31	7.6	7.4	12.799
700.3	2903.32	7.4	7.2	12.789
700.6	2903.33	7.6	7.4	12.779
701.0	2903.34	7.6	7.4	12.769
701.3	2903.35	7.6	7.4	12.758
701.5	2903.36	7.7	7.5	12.748
701.8	2903.37	7.9	7.7	12.738
702.0	2903.38	7.6	7.4	12.727
702.2	2903.39	7.9	7.7	12.717
702.4	2903.40	7.8	7.6	12.707
702.5	2903.41	7.7	7.5	12.696
702.7	2903.42	7.6	7.4	12.686
702.8	2903.43	7.4	7.2	12.676
702.9	2903.44	7.2	7.0	12.666
703.0	2903.45	7.4	7.2	12.655
703.1	2903.46	7.4	7.2	12.645
703.2	2903.47	7.4	7.2	12.635
703.2	2903.48	7.5	7.2	12.624
703.3	2903.49	7.5	7.3	12.614
703.4	2903.50	7.6	7.4	12.609
703.5	2903.51	7.7	7.5	12.599
703.6	2903.52	7.8	7.5	12.588
703.7	2903.53	7.8	7.6	12.578
703.8	2903.54	7.8	7.6	12.568
704.0	2903.55	7.9	7.7	12.558
704.1	2903.56	7.9	7.7	12.547
704.3	2903.57	7.9	7.7	12.537
704.5	2903.58	8.0	7.8	12.527
704.7	2903.59	8.0	7.8	12.516
705.0	2903.60	8.0	7.8	12.506
705.3	2903.61	8.0	7.8	12.496
705.6	2903.62	8.0	7.8	12.486
705.9	2903.63	8.1	7.9	12.475
706.2	2903.64	8.1	7.9	12.465
706.5	2903.65	8.1	7.9	12.455
706.9	2903.66	8.1	7.9	12.450
707.2	2903.67	8.1	7.9	12.439
707.5	2903.68	8.2	8.0	12.429
707.9	2903.69	8.2	8.0	12.419
708.2	2903.70	8.2	8.0	12.408
708.5	2903.71	8.2	8.0	12.398
708.8	2903.72	8.2	8.0	12.388
709.1	2903.73	8.1	7.9	12.378
709.4	2903.74	8.0	7.8	12.367
709.6	2903.75	8.1	7.9	12.352
709.9	2903.76	8.2	8.0	12.336
710.2	2903.77	8.2	8.0	12.321
710.5	2903.78	8.3	8.1	12.306
710.8	2903.79	8.0	7.8	12.285
711.1	2903.80	7.9	7.7	12.269
711.4	2903.81	7.8	7.6	12.264
711.7	2903.82	7.8	7.6	12.269
712.1	2903.83	7.8	7.6	12.290
712.4	2903.84	7.8	7.6	12.326
712.8	2903.85	7.8	7.6	12.367
713.2	2903.86	7.9	7.7	12.408
713.7	2903.87	8.0	7.8	12.444
714.1	2903.88	8.0	7.8	12.475
714.6	2903.89	8.0	7.8	12.501
715.0	2903.90	8.1	7.9	12.527
715.5	2903.91	8.2	8.0	12.552
716.0	2903.92	8.2	8.0	12.568
716.4	2903.93	8.2	8.0	12.578
716.9	2903.94	8.2	8.0	12.594
717.4	2903.95	8.2	8.0	12.604
717.8	2903.96	8.2	8.0	12.609
718.3	2903.97	8.2	8.1	12.604
718.7	2903.98	8.2	8.0	12.583
719.2	2903.99	8.2	8.0	12.547
719.6	2904.00	8.2	8.0	12.511
720.1	2904.01	8.2	8.0	12.470
720.6	2904.02	8.3	8.1	12.429
721.0	2904.03	8.4	8.2	12.388
721.5	2904.04	8.4	8.2	12.347
722.0	2904.05	8.5	8.3	12.300
722.5	2904.06	8.6	8.4	12.244
723.0	2904.07	8.6	8.4	12.182
723.6	2904.08	8.6	8.4	12.115
724.1	2904.09	8.6	8.4	12.033
724.7	2904.10	8.6	8.4	11.945
725.3	2904.11	8.7	8.5	11.848
725.8	2904.12	8.8	8.6	11.740
726.4	2904.13	8.8	8.6	11.616
727.0	2904.14	8.8	8.6	11.482
727.6	2904.15	8.8	8.6	11.338
728.2	2904.16	8.9	8.7	11.194
728.8	2904.17	9.1	8.9	11.055
729.3	2904.18	9.1	8.9	10.917
729.9	2904.19	9.1	8.9	10.783
730.5	2904.20	9.1	8.9	10.654
731.1	2904.21	9.1	8.9	10.541
731.7	2904.22	9.1	8.9	10.428
732.3	2904.23	9.1	8.9	10.325
732.8	2904.24	9.1	8.9	10.227
733.3	2904.25	9.1	8.9	10.140
733.8	2904.26	9.1	8.9	10.063
734.3	2904.27	9.2	9.0	10.001
734.7	2904.28	9.2	9.1	9.954
735.1	2904.29	9.3	9.1	9.924
735.5	2904.30	9.2	9.0	9.903
735.8	2904.31	9.2	9.0	9.882
736.2	2904.32	9.2	9.0	9.872
736.5	2904.33	9.2	9.0	9.867
736.8	2904.34	9.2	9.1	9.862
737.2	2904.35	9.3	9.1	9.852
737.5	2904.36	9.4	9.2	9.836
737.9	2904.37	9.4	9.2	9.821
738.2	2904.38	9.5	9.3	9.795
738.6	2904.39	9.6	9.4	9.769
739.0	2904.40	9.7	9.5	9.738
739.4	2904.41	9.7	9.5	9.702
739.8	2904.42	9.7	9.5	9.666
740.2	2904.43	9.8	9.6	9.620
740.5	2904.44	9.8	9.6	9.579
741.0	2904.45	9.8	9.6	9.528
741.4	2904.46	9.7	9.5	9.466
741.8	2904.47	9.8	9.6	9.394
742.2	2904.48	9.9	9.7	9.317
742.7	2904.49	9.9	9.8	9.229
743.1	2904.50	9.9	9.8	9.147
743.6	2904.51	10.0	9.8	9.075
744.1	2904.52	10.0	9.8	9.008
744.6	2904.53	10.0	9.8	8.956
745.1	2904.54	10.1	9.9	8.920
745.6	2904.55	10.1	9.9	8.890
746.1	2904.56	10.2	10.0	8.869
746.6	2904.57	10.2	10.0	8.843
747.0	2904.58	10.3	10.1	8.828
747.5	2904.59	10.4	10.2	8.807
747.9	2904.60	10.4	10.2	8.792
748.4	2904.61	10.3	10.1	8.782
748.8	2904.62	10.3	10.1	8.776
749.2	2904.63	10.2	10.0	8.776
749.6	2904.64	10.3	10.1	8.782
749.9	2904.65	10.3	10.1	8.797
750.3	2904.66	10.3	10.1	8.812
750.7	2904.67	10.4	10.2	8.843
751.0	2904.68	10.4	10.2	8.890
751.4	2904.69	10.4	10.2	8.946
751.7	2904.70	10.4	10.2	9.008
752.0	2904.71	10.4	10.2	9.085
752.3	2904.72	10.4	10.2	9.162
752.7	2904.73	10.5	10.3	9.245
753.0	2904.74	10.5	10.3	9.332
753.3	2904.75	10.5	10.3	9.425
753.6	2904.76	10.6	10.4	9.528
753.9	2904.77	10.7	10.5	9.636
754.2	2904.78	10.7	10.5	9.749
754.4	2904.79	10.4	10.2	9.862
754.7	2904.80	10.2	10.0	9.965
755.0	2904.81	10.3	10.1	10.057
755.2	2904.82	10.4	10.2	10.124
755.5	2904.83	10.3	10.1	10.171
755.7	2904.84	10.3	10.1	10.201
756.0	2904.85	10.5	10.3	10.222
756.2	2904.86	10.6	10.4	10.237
756.5	2904.87	10.7	10.5	10.248
756.7	2904.88	10.8	10.6	10.248
757.0	2904.89	10.8	10.6	10.237
757.3	2904.90	10.8	10.6	10.217
757.6	2904.91	10.9	10.7	10.186
757.9	2904.92	11.0	10.8	10.145
758.2	2904.93	10.8	10.6	10.093
758.5	2904.94	10.7	10.5	10.052
758.8	2904.95	10.8	10.6	10.027
759.1	2904.96	10.7	10.5	10.016
759.4	2904.97	10.5	10.3	10.021
759.7	2904.98	10.4	10.2	10.037
760.0	2904.99	10.5	10.3	10.057
760.3	2905.00	10.5	10.3	10.073
760.6	2905.01	10.5	10.3	10.093
760.9	2905.02	10.5	10.3	10.114
761.3	2905.03	10.5	10.3	10.140
761.6	2905.04	10.5	10.3	10.171
762.0	2905.05	10.5	10.3	10.207
762.3	2905.06	10.4	10.2	10.243
762.7	2905.07	10.6	10.4	10.284
763.1	2905.08	10.7	10.5	10.320
763.5	2905.09	10.8	10.6	10.345
763.9	2905.10	10.8	10.6	10.351
764.4	2905.11	10.9	10.7	10.335
764.8	2905.12	11.0	10.8	10.294
765.2	2905.13	11.0	10.8	10.227
765.6	2905.14	10.9	10.7	10.140
766.0	2905.15	10.9	10.7	10.027
766.5	2905.16	10.9	10.7	9.898
766.9	2905.17	11.0	10.8	9.749
767.4	2905.18	11.1	10.9	9.589
767.9	2905.19	11.0	10.8	9.414
768.4	2905.20	11.1	10.9	9.224
768.9	2905.21	11.2	11.0	9.018
769.5	2905.22	11.2	11.0	8.782
770.1	2905.23	11.4	11.2	8.529
770.7	2905.24	11.4	11.2	8.262
771.4	2905.25	11.5	11.3	7.984
772.1	2905.26	11.5	11.3	7.701
772.8	2905.27	11.5	11.3	7.423
773.5	2905.28	11.7	11.5	7.146
774.2	2905.29	11.8	11.6	6.873
774.9	2905.30	11.9	11.7	6.600
775.6	2905.31	12.0	11.8	6.328
776.2	2905.32	11.9	11.7	6.055
776.9	2905.33	12.0	11.8	5.787
777.5	2905.34	11.9	11.7	5.520
778.1	2905.35	11.8	11.7	5.263
778.6	2905.36	11.9	11.7	5.011
779.2	2905.37	11.9	11.7	4.774
779.7	2905.38	12.0	11.8	4.548
780.3	2905.39	12.0	11.8	4.326
780.8	2905.40	12.0	11.8	4.105
781.3	2905.41	12.2	12.0	3.889
781.8	2905.42	12.3	12.1	3.683
782.3	2905.43	12.2	12.0	3.483
782.7	2905.44	12.3	12.1	3.292
783.2	2905.45	12.4	12.2	3.118
783.6	2905.46	12.3	12.1	2.958
784.0	2905.47	12.2	12.0	2.809
784.4	2905.48	12.3	12.1	2.670
784.8	2905.49	12.2	12.1	2.541
785.2	2905.50	12.3	12.1	2.433
785.5	2905.51	12.3	12.2	2.341
785.9	2905.52	12.5	12.3	2.264
786.2	2905.53	12.5	12.3	2.207
786.6	2905.54	12.4	12.2	2.171
786.9	2905.55	12.5	12.3	2.156
787.3	2905.56	12.6	12.4	2.166
787.6	2905.57	12.7	12.5	2.186
788.0	2905.58	12.8	12.6	2.217
788.4	2905.59	12.8	12.6	2.253
788.7	2905.60	12.8	12.6	2.300
789.1	2905.61	12.6	12.4	2.346
789.5	2905.62	12.6	12.4	2.402
789.9	2905.63	12.8	12.6	2.459
790.3	2905.64	12.9	12.7	2.531
790.8	2905.65	12.8	12.7	2.613
791.2	2905.66	12.9	12.7	2.701
791.7	2905.67	13.0	12.8	2.804
792.3	2905.68	13.1	12.9	2.917
792.8	2905.69	13.1	12.9	3.035
793.4	2905.70	13.2	13.0	3.148
793.9	2905.71	13.2	13.0	3.256
794.5	2905.72	13.3	13.1	3.359
795.1	2905.73	13.3	13.1	3.457
795.7	2905.74	13.3	13.1	3.560
796.2	2905.75	13.2	13.0	3.658
796.8	2905.76	13.4	13.2	3.755
797.3	2905.77	13.5	13.3	3.858
797.9	2905.78	13.5	13.3	3.961
798.4	2905.79	13.5	13.3	4.064
799.0	2905.80	13.5	13.3	4.167
799.5	2905.81	13.4	13.2	4.270
800.0	2905.82	13.5	13.3	4.373
800.5	2905.83	13.7	13.5	4.471
801.0	2905.84	13.8	13.6	4.563
801.5	2905.85	13.9	13.7	4.661
802.0	2905.86	13.9	13.7	4.753
802.4	2905.87	14.0	13.8	4.846
802.9	2905.88	14.1	13.9	4.939
803.4	2905.89	14.1	13.9	5.042
803.9	2905.90	14.2	14.0	5.150
804.4	2905.91	14.0	13.8	5.268
804.9	2905.92	14.3	14.1	5.397
805.4	2905.93	14.5	14.3	5.530
805.9	2905.94	14.4	14.2	5.674
806.5	2905.95	14.6	14.4	5.818
807.0	2905.96	14.7	14.5	5.957
807.6	2905.97	14.6	14.4	6.101
808.1	2905.98	14.7	14.5	6.235
808.7	2905.99	14.8	14.6	6.359
809.2	2906.00	14.8	14.6	6.482
809.6	2906.01	14.8	14.6	6.595
810.1	2906.02	14.7	14.5	6.703
810.6	2906.03	14.7	14.5	6.791
811.0	2906.04	14.7	14.5	6.863
811.4	2906.05	14.6	14.4	6.924
811.8	2906.06	14.4	14.2	6.971
812.2	2906.07	14.4	14.2	6.996
812.5	2906.08	14.6	14.4	7.012
812.9	2906.09	14.6	14.4	7.007
813.2	2906.10	14.6	14.4	6.996
813.6	2906.11	14.6	14.4	6.981
813.9	2906.12	14.6	14.4	6.955
814.2	2906.13	14.5	14.3	6.930
814.5	2906.14	14.5	14.3	6.909
814.9	2906.15	14.3	14.1	6.883
815.2	2906.16	14.0	13.8	6.852
815.5	2906.17	13.8	13.6	6.827
815.9	2906.18	13.8	13.6	6.796
816.2	2906.19	13.8	13.6	6.775
816.6	2906.20	13.6	13.4	6.760
817.0	2906.21	13.6	13.4	6.750
817.3	2906.22	13.8	13.6	6.755
817.7	2906.23	13.8	13.6	6.775
818.1	2906.24	13.8	13.6	6.811
818.5	2906.25	13.7	13.5	6.852
818.9	2906.26	13.9	13.7	6.899
819.3	2906.27	13.8	13.6	6.950
819.7	2906.28	14.1	13.9	7.002
820.1	2906.29	14.2	14.0	7.053
820.5	2906.30	14.1	13.9	7.099
821.0	2906.31	14.2	14.0	7.151
821.4	2906.32	14.2	14.0	7.207
821.8	2906.33	14.4	14.2	7.279
822.2	2906.34	14.4	14.2	7.357
822.6	2906.35	14.4	14.2	7.454
823.0	2906.36	14.5	14.3	7.547
823.4	2906.37	14.5	14.3	7.645
823.8	2906.38	14.6	14.4	7.727
824.1	2906.39	14.6	14.4	7.804
824.5	2906.40	14.5	14.3	7.866
824.8	2906.41	14.3	14.1	7.922
825.2	2906.42	14.2	14.0	7.974
825.5	2906.43	14.0	13.8	8.030
825.8	2906.44	14.0	13.8	8.097
826.1	2906.45	14.0	13.8	8.164
826.5	2906.46	14.1	13.9	8.241
826.7	2906.47	14.2	14.0	8.319
827.0	2906.48	14.2	14.1	8.396
827.3	2906.49	14.3	14.1	8.463
827.6	2906.50	14.3	14.1	8.529
827.8	2906.51	14.1	13.9	8.596
828.1	2906.52	13.9	13.7	8.668
828.4	2906.53	13.8	13.6	8.751
828.6	2906.54	13.8	13.6	8.838
828.9	2906.55	13.6	13.4	8.946
829.2	2906.56	13.8	13.6	9.065
829.5	2906.57	13.9	13.7	9.198
829.8	2906.58	13.9	13.7	9.327
830.1	2906.59	14.0	13.8	9.461
830.5	2906.60	13.9	13.7	9.589
830.8	2906.61	14.0	13.8	9.713
831.2	2906.62	14.1	13.9	9.836
831.5	2906.63	14.1	13.9	9.965
831.9	2906.64	14.1	13.9	10.093
832.2	2906.65	14.0	13.8	10.237
832.6	2906.66	13.8	13.6	10.387
832.9	2906.67	13.8	13.6	10.536
833.3	2906.68	13.7	13.5	10.690
833.6	2906.69	13.8	13.6	10.834
834.0	2906.70	13.8	13.6	10.968
834.3	2906.71	13.9	13.7	11.081
834.7	2906.72	13.9	13.7	11.179
835.0	2906.73	13.9	13.7	11.271
835.4	2906.74	14.0	13.8	11.364
835.7	2906.75	14.1	13.9	11.467
836.1	2906.76	14.1	13.9	11.585
836.4	2906.77	14.3	14.1	11.719
836.8	2906.78	14.4	14.2	11.853
837.2	2906.79	14.3	14.1	11.987
837.5	2906.80	14.2	14.0	12.105
837.9	2906.81	14.3	14.1	12.203
838.2	2906.82	14.1	13.9	12.285
838.5	2906.83	14.0	13.8	12.352
838.9	2906.84	13.9	13.7	12.414
839.2	2906.85	13.9	13.7	12.486
839.4	2906.86	13.8	13.6	12.563
839.7	2906.87	13.8	13.6	12.655
840.0	2906.88	13.8	13.6	12.743
840.2	2906.89	13.9	13.7	12.825
840.4	2906.90	14.0	13.8	12.887
840.6	2906.91	13.9	13.7	12.918
840.8	2906.92	13.9	13.7	12.933
841.0	2906.93	13.9	13.7	12.928
841.2	2906.94	13.9	13.7	12.913
841.3	2906.95	14.0	13.8	12.892
841.5	2906.96	13.9	13.7	12.882
841.7	2906.97	13.8	13.6	12.871
841.9	2906.98	13.9	13.7	12.866
842.1	2906.99	13.9	13.7	12.851
842.3	2907.00	13.8	13.7	12.825
842.5	2907.01	13.9	13.7	12.784
842.7	2907.02	13.9	13.7	12.732
842.9	2907.03	13.9	13.7	12.676
